Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,0.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
0.530000,7.994507,7.114366,6.811627,6.152438,5.439536,4.364080,3.866026,3.155566
0.540000,7.785763,7.302358,6.557717,5.850919,5.358968,4.488594,3.863584,2.803998
0.550000,7.725948,7.346304,6.497902,6.043793,5.434653,4.384833,3.887999,2.910201
0.560000,7.746700,7.348745,6.632181,5.819181,5.129473,4.102846,3.685359,2.768597
0.570000,7.777218,6.897078,6.473487,5.810636,5.033036,4.585031,3.686580,2.689250
0.580000,7.473259,7.076524,6.215915,5.882658,4.829175,4.169986,3.521782,2.460975
0.590000,7.218128,6.855573,6.182956,5.576257,4.936599,4.455634,3.604791,2.598917
0.600000,7.409781,7.042344,6.357519,5.539635,4.633860,3.953918,3.198291,2.349889
0.610000,7.213245,6.815290,5.974212,5.731289,5.041581,4.102846,3.344778,2.286412
0.620000,7.590448,6.637064,6.202487,5.793545,5.002518,4.271305,3.283742,2.473182
0.630000,7.208362,6.734722,6.286717,5.210040,4.813306,3.723201,2.934615,2.207065
0.640000,7.414664,6.560159,6.373388,5.628748,4.650950,3.967346,3.061570,2.525673
0.650000,7.098497,6.422217,6.214694,5.164874,4.862135,3.678035,3.106737,2.504921
0.660000,7.219348,6.495460,5.736172,5.083085,4.530098,3.590143,3.306935,2.520790
0.670000,7.008164,6.805524,5.692226,5.441978,4.318914,3.969787,3.275196,1.887236
0.680000,6.853132,6.385595,5.982757,5.329671,4.593576,3.664607,3.064012,2.274205
0.690000,7.055772,6.411231,5.860685,5.257649,4.209049,3.717098,3.105516,1.895781
0.700000,7.255970,6.506447,6.002289,5.144121,4.180972,3.568170,3.017624,2.076448
0.710000,7.143664,6.233005,5.852140,5.067216,4.227359,3.625544,2.894331,2.187533
0.720000,7.231556,6.344091,5.855802,5.185626,4.188296,3.408255,2.867475,1.566186
0.730000,6.720073,6.218357,5.551843,4.847486,4.315251,3.669490,2.742962,1.803006
0.740000,6.820172,6.468605,5.354086,5.064775,4.444648,3.492485,2.308385,1.607691
0.750000,6.962997,6.528420,5.388266,4.768139,3.833066,3.160449,2.329137,1.647974
0.760000,7.077745,6.207370,5.629969,4.628977,4.083314,3.206836,2.600137,1.365988
0.770000,6.948348,6.427100,5.494469,4.666819,3.735409,3.228809,2.489052,1.564965
0.780000,6.847028,6.124361,5.315023,4.626535,3.726864,2.889448,2.144808,1.378195
0.790000,6.431983,6.143893,5.490806,4.725414,3.946593,3.291066,1.984894,1.606470
0.800000,6.735943,6.290379,5.112383,4.388495,4.046693,3.309377,2.259556,1.232929
0.810000,6.816510,5.761807,5.460288,4.343328,3.737850,2.930953,2.083772,1.513695
0.820000,6.490578,5.760586,5.177081,4.303044,3.753719,2.735637,2.155795,1.441672
0.830000,6.734722,5.877775,5.119707,4.614328,3.898985,2.573281,2.133822,1.389181
0.840000,6.571145,5.649500,4.881666,4.086976,3.562066,3.012741,1.710231,1.118181
0.850000,6.617533,5.891203,4.794995,4.196841,3.514458,2.957809,1.737087,1.173114
0.860000,6.125582,5.605554,5.001297,4.063783,3.571832,2.443885,1.843290,1.048600
0.870000,6.075532,5.869230,5.201495,4.199283,3.339895,2.812543,1.721218,0.720226
0.880000,6.364843,5.687343,5.080644,4.038148,3.635309,2.454871,1.888457,0.767834
0.890000,6.064546,5.428550,4.810864,4.041810,3.173877,2.532998,1.523461,1.065690
0.900000,6.142672,5.234455,5.017166,3.971008,3.142138,2.276646,1.774929,1.040055
0.910000,6.273289,5.604334,5.033036,3.941711,3.436332,2.454871,1.356222,0.914321
0.920000,5.920500,5.349203,4.824292,4.052796,3.186084,2.618448,1.197528,0.922866
0.930000,6.087739,5.330892,4.587472,3.784237,3.142138,2.325475,1.390402,0.302739
0.940000,5.753262,5.365072,4.421454,3.580377,2.746624,2.138705,1.191424,0.253910
0.950000,6.171969,5.111162,4.680247,3.797665,2.675822,1.988556,1.521019,0.682383
0.960000,5.658045,5.324788,4.594797,3.432670,2.658732,2.327916,1.510033,0.316167
0.970000,5.838712,5.296712,4.575265,3.427787,2.967575,2.048371,1.151141,0.191653
0.980000,5.988861,4.857252,4.382391,3.742733,2.988327,2.176547,0.998550,0.321050
0.990000,5.830167,4.961013,4.376287,3.814755,2.865034,2.149691,1.362325,0.329595
1.000000,5.415122,5.047684,4.443427,3.376516,2.812543,1.854276,0.966812,-0.124514
1.010000,5.684901,4.972000,4.193179,3.665827,2.513466,1.654078,1.090105,0.032959
1.020000,5.495689,4.917067,4.436103,3.601129,2.386511,1.583276,0.770275,0.263676
1.030000,5.324788,5.070878,3.924620,3.533989,2.525673,1.514916,1.099870,-0.048829
1.040000,5.650721,4.493477,3.989319,3.371633,2.325475,1.711452,0.578622,-0.279545
1.050000,5.415122,4.544747,4.228580,3.487602,2.563516,1.345235,0.759289,0.120851
1.060000,5.343099,4.891432,3.685359,2.993210,2.177768,1.593042,0.552987,0.101320
1.070000,5.352865,4.699779,3.897765,3.192187,2.303502,1.304952,0.817884,0.040284
1.080000,5.042802,4.784009,3.623102,3.005417,1.997101,1.456321,0.622568,-0.234379
1.090000,5.434653,4.743725,3.835508,3.177539,2.420691,1.563745,0.179446,-0.655528
1.100000,5.415122,4.675364,3.803769,3.050584,2.120394,1.285420,0.258793,-0.354009
1.110000,5.432212,4.251774,3.834287,3.118944,1.959258,1.186542,0.473640,-0.318608
1.120000,5.284504,4.582589,3.300832,2.553750,1.741970,0.889906,0.046387,-0.278325
1.130000,4.969558,4.447089,3.541314,2.509804,1.706569,1.197528,0.439460,-0.615244
1.140000,5.017166,4.104067,3.634089,2.596475,1.689479,1.184100,0.268559,-0.898451
1.150000,5.095293,4.073548,3.443656,2.536660,1.572290,1.066911,-0.108644,-0.446784
1.160000,5.090410,4.298161,3.148241,2.390173,1.796902,0.656748,0.067140,-0.910658
1.170000,5.062333,4.272526,3.437552,2.556191,1.560082,0.576181,0.097658,-0.682383
1.180000,4.672923,4.156558,3.386282,2.351110,1.881132,0.854505,-0.366217,-0.932631
1.190000,4.495918,3.856260,3.204395,2.564736,1.544213,0.500496,-0.039063,-1.073014
1.200000,4.394598,3.681697,2.861372,2.379187,1.516136,0.446784,-0.030518,-1.035172
1.210000,4.376287,3.582818,3.187304,2.078889,1.640650,0.875257,-0.017090,-1.386740
1.220000,4.326238,3.957580,2.839399,1.926299,1.607691,0.708019,-0.327153,-1.263447
1.230000,4.406806,3.834287,3.162890,2.011749,1.390402,0.482185,-0.354009,-1.328145
1.240000,4.348211,3.629206,2.904097,1.879911,1.170672,0.190433,-0.493172,-1.561303
1.250000,4.593576,3.485161,2.619669,1.738308,1.325704,0.512703,-0.411383,-1.065690
1.260000,4.534981,3.774472,2.542763,2.229038,1.301289,0.198978,-0.825208,-1.702907
1.270000,4.417792,3.586481,2.933394,2.182650,0.950942,0.451667,-0.423590,-1.754177
1.280000,4.321355,3.181201,2.710002,1.545434,0.753185,0.065919,-0.499275,-1.807889
1.290000,4.412909,3.230030,2.337682,1.683375,0.911879,-0.050050,-0.518807,-1.862821
1.300000,4.080873,3.219043,2.611124,1.857939,1.113298,0.224613,-0.804456,-1.672389
1.310000,4.138247,3.233692,2.302281,1.475853,0.977798,0.095216,-0.948501,-1.897002
1.320000,4.303044,3.118944,2.476844,1.523461,0.574960,-0.108644,-1.157244,-1.894560
1.330000,3.753719,3.210498,2.507362,1.561303,0.412604,-0.107424,-1.107195,-1.927520
1.340000,4.162661,3.044480,2.132601,1.306172,0.913100,-0.472419,-1.137713,-1.997101
1.350000,3.796445,2.843061,2.419471,1.384298,0.748302,-0.061036,-0.961929,-2.109407
1.360000,3.701228,2.970016,1.978790,1.453880,0.662852,-0.269780,-1.307393,-2.152132
1.370000,3.753719,3.164111,2.266880,1.109636,0.163577,-0.507820,-1.274434,-2.012970
1.380000,3.597467,2.751507,2.160678,1.163348,0.289311,-0.506600,-1.032731,-1.909209
1.390000,3.640192,3.024949,2.209506,1.093767,0.454108,-0.446784,-1.428244,-2.348669
1.400000,3.742733,2.805219,1.751736,1.070573,0.166018,-0.709239,-1.119402,-2.515908
1.410000,3.769589,2.773480,2.120394,0.761730,0.214847,-0.660410,-1.448997,-2.484169
1.420000,3.619440,2.380407,2.117952,0.909438,0.347906,-0.650645,-1.626001,-2.647745
1.430000,3.333791,2.530556,1.960479,1.082780,0.007324,-0.644541,-1.639429,-2.180209
1.440000,3.272755,2.637980,1.903105,0.802014,-0.250248,-0.876478,-1.497826,-2.526894
1.450000,3.175097,2.263218,1.545434,1.043717,-0.260014,-0.927749,-1.593042,-2.707561
1.460000,3.085985,2.519570,1.596704,0.719005,0.115969,-0.830091,-1.785916,-2.656291
1.470000,3.162890,2.459754,1.532006,0.725109,-0.361334,-1.197528,-1.624781,-2.575723
1.480000,3.239796,2.341344,1.409934,0.646983,-0.332036,-0.839857,-1.711452,-2.607462
1.490000,3.216602,2.215610,1.617456,0.273442,0.017090,-0.960708,-2.037385,-2.504921
1.500000,2.713664,2.390173,1.103532,0.384527,-0.484627,-1.477073,-2.165560,-2.944381
1.510000,3.201953,2.364538,1.585718,0.488289,-0.462654,-1.262226,-2.081331,-2.880903
1.520000,2.672160,2.066682,1.511254,0.518807,-0.543221,-1.439231,-2.404822,-2.850385
1.530000,3.103075,1.750515,1.375753,0.251469,-0.607919,-1.068132,-1.897002,-2.763714
1.540000,2.987106,2.178988,1.168231,0.103761,-0.661631,-1.448997,-2.302281,-3.261769
1.550000,2.677043,1.613794,0.941176,0.377203,-0.601816,-1.733425,-2.428016,-2.921187
1.560000,2.703899,2.052033,0.727550,0.311284,-0.954604,-1.513695,-2.392615,-2.921187
1.570000,2.782025,2.023957,1.134051,-0.100099,-0.537118,-1.829862,-2.385290,-3.532769
1.580000,2.677043,1.771267,1.007095,0.289311,-0.648203,-1.610132,-2.574502,-3.237354
1.590000,2.561074,1.597925,0.577401,-0.251469,-0.780041,-1.521019,-2.314488,-3.465629
1.600000,2.232700,1.801785,0.478523,-0.384527,-0.854505,-2.064240,-2.897993,-3.370413
1.610000,2.216831,1.770047,0.837415,-0.181888,-0.990005,-1.879911,-2.421912,-3.206836
1.620000,2.542763,1.263447,0.445563,-0.430915,-1.188983,-1.682155,-2.584268,-3.761044
1.630000,2.188754,1.466087,0.800793,-0.361334,-0.948501,-1.821317,-2.800336,-3.581598
1.640000,2.207065,1.610132,0.622568,-0.395514,-1.203632,-1.865263,-2.653849,-3.652399
1.650000,2.325475,1.383078,0.649424,-0.338140,-1.383078,-2.218051,-3.055467,-3.881895
1.660000,1.820096,1.300069,0.102541,-0.168460,-1.206073,-2.343786,-3.150683,-4.017395
1.670000,2.263218,1.059586,0.434577,-0.474861,-1.190204,-2.235142,-3.128710,-3.590143
1.680000,1.949493,1.270771,0.140383,-0.711681,-1.291524,-2.294957,-3.370413,-3.880674
1.690000,1.795682,0.753185,0.454108,-0.668956,-1.264668,-2.248569,-2.921187,-4.106508
1.700000,1.712673,0.816663,0.317388,-0.985122,-1.557641,-2.674601,-3.278859,-3.846494
1.710000,1.855497,0.914321,-0.177005,-0.872816,-1.718776,-2.572061,-3.121386,-3.872129
1.720000,1.547875,0.665293,0.128176,-0.872816,-1.739528,-2.537881,-3.143359,-4.222477
1.730000,1.883574,1.062028,-0.146487,-1.030289,-1.513695,-2.784466,-3.630426,-4.292058
1.740000,1.794461,0.646983,-0.053712,-1.102312,-2.028840,-2.565957,-3.153124,-4.344549
1.750000,1.406271,0.460212,-0.373541,-0.988785,-1.678492,-2.847944,-3.184863,-4.262760
1.760000,1.259785,0.373541,-0.395514,-0.778820,-2.100862,-2.586709,-3.647517,-4.303044
1.770000,1.612573,0.587167,-0.030518,-1.035172,-1.939727,-3.042039,-3.780575,-4.299382
1.780000,1.206073,0.512703,-0.634775,-0.898451,-1.938506,-2.710002,-3.537652,-4.266423
1.790000,1.524681,0.419928,-0.372320,-1.213397,-2.144808,-2.683146,-3.703670,-4.653391
1.800000,1.512474,0.465095,-0.297856,-1.285420,-2.058137,-3.238575,-3.537652,-4.404364
1.810000,1.376974,0.098878,-0.758068,-1.253681,-2.485389,-3.048142,-3.747616,-4.648508
1.820000,1.059586,0.235599,-0.731212,-1.705348,-2.535439,-2.807660,-3.980774,-4.818189
1.830000,1.187762,0.410163,-0.676280,-1.695583,-2.525673,-3.104295,-3.845274,-4.393378
1.840000,1.098650,-0.091554,-0.522469,-1.803006,-2.628214,-3.098192,-3.852598,-4.862135
1.850000,1.137713,-0.140383,-0.571298,-1.411154,-2.624552,-3.032273,-3.887999,-4.716869
1.860000,0.832532,-0.274662,-1.129168,-1.613794,-2.801556,-3.367971,-4.008850,-4.868238
1.870000,0.743420,0.144045,-0.866712,-1.737087,-2.360876,-3.546197,-3.957580,-4.686351
1.880000,0.784924,0.159915,-1.098650,-1.500267,-2.556191,-3.374075,-4.409247,-4.871901
1.890000,0.428473,-0.371099,-0.991226,-1.589380,-2.559854,-3.430228,-4.542306,-5.138018
1.900000,0.775158,-0.410163,-1.096208,-2.067903,-2.448768,-3.302052,-4.332341,-5.135576
1.910000,0.705577,-0.576181,-1.405051,-2.198520,-2.518349,-3.649958,-4.371405,-4.993973
1.920000,0.301518,-0.225834,-1.132830,-2.299840,-3.120165,-3.684138,-4.409247,-4.880446
1.930000,0.146487,-0.144045,-1.422141,-2.226596,-2.626993,-3.686580,-4.229801,-5.398032
1.940000,0.103761,-0.671397,-1.383078,-1.871366,-3.118944,-3.531548,-4.442206,-5.200275
1.950000,0.560311,-0.651865,-1.237812,-2.496376,-2.799115,-3.858701,-4.796216,-5.432212
1.960000,0.150149,-0.802014,-1.215839,-2.283970,-3.328908,-3.851377,-4.832837,-5.395590
1.970000,0.162356,-0.710460,-1.550317,-2.315709,-3.293507,-4.049134,-4.453193,-5.643397
1.980000,0.003662,-0.864271,-1.817655,-2.581827,-2.988327,-3.980774,-5.008621,-5.294270
1.990000,-0.041505,-0.689708,-1.390402,-2.402380,-3.137255,-4.227359,-4.924392,-5.573816
2.000000,-0.197757,-1.027848,-1.618677,-2.286412,-3.523003,-3.903868,-4.842603,-5.778897
2.010000,-0.089113,-0.834974,-1.940948,-2.408484,-3.355764,-4.375067,-4.893874,-5.476158
2.020000,0.029297,-0.703136,-1.914092,-2.513466,-3.361868,-4.182193,-4.885328,-5.709316
2.030000,-0.078126,-1.203632,-1.969024,-2.646525,-3.595026,-4.412909,-5.030594,-5.648280
2.040000,-0.505379,-0.870375,-1.694362,-2.902876,-3.573053,-4.078431,-4.782788,-6.049897
2.050000,-0.400397,-0.983902,-2.242466,-2.811322,-3.544976,-4.124819,-5.214923,-5.753262
2.060000,-0.095216,-1.004654,-2.064240,-2.738079,-3.877012,-4.475166,-5.307698,-5.592126
2.070000,-0.158694,-1.416037,-2.161898,-3.111620,-3.767147,-4.282292,-5.367514,-5.942473
2.080000,-0.363775,-1.400168,-2.274205,-2.679484,-3.481498,-4.813306,-4.978103,-5.682460
2.090000,-0.396735,-1.528344,-2.382849,-2.987106,-4.119936,-4.768139,-5.064775,-6.186618
2.100000,-0.479744,-1.295186,-2.341344,-2.882124,-3.701228,-4.803540,-5.089189,-5.944915
2.110000,-0.722667,-1.652857,-2.639200,-3.439994,-3.980774,-4.504463,-5.571374,-6.197604
2.120000,-0.996109,-1.795682,-2.675822,-2.922408,-3.983215,-4.959792,-5.733730,-6.007172
2.130000,-0.734874,-1.551537,-2.572061,-3.354543,-4.272526,-4.978103,-5.266194,-5.949798
2.140000,-1.063249,-1.605249,-2.502480,-3.527886,-3.934386,-4.719310,-5.428550,-6.026703
2.150000,-0.844739,-1.545434,-2.551308,-3.627985,-4.091859,-4.758373,-5.860685,-6.211032
2.160000,-1.059586,-1.741970,-2.492714,-3.493706,-4.143130,-4.770581,-5.538415,-6.612650
2.170000,-1.303731,-1.837186,-2.701457,-3.490043,-4.527657,-4.834058,-5.429770,-6.666361
2.180000,-1.015640,-1.872587,-2.583047,-3.815976,-4.608225,-5.177081,-5.701991,-6.352636
2.190000,-1.226825,-1.834745,-2.529335,-3.431449,-4.090639,-4.928054,-5.833829,-6.439307
2.200000,-1.439231,-2.030060,-2.802777,-3.410697,-4.357977,-5.305257,-5.859464,-6.540627
2.210000,-1.220722,-1.878691,-2.943160,-3.925841,-4.337224,-5.225910,-5.743496,-6.419776
2.220000,-1.138933,-1.942168,-2.900435,-3.842832,-4.682689,-5.542077,-5.871672,-6.895857
2.230000,-1.204852,-1.965362,-2.887007,-3.558404,-4.694896,-5.102617,-6.268406,-6.790875
2.240000,-1.651637,-2.155795,-3.165332,-3.847715,-4.554513,-5.430991,-6.347753,-6.691997
2.250000,-1.236591,-2.274205,-3.153124,-3.747616,-4.487373,-5.444419,-6.377050,-6.948348
2.260000,-1.466087,-2.163119,-3.454643,-4.058900,-5.053788,-5.384604,-5.874113,-6.482033
2.270000,-1.741970,-2.490272,-3.018845,-3.874571,-4.957351,-5.577478,-6.126802,-6.633402
2.280000,-1.646754,-2.723430,-3.419242,-3.933165,-4.791333,-5.421225,-6.034028,-6.822614
2.290000,-1.933623,-2.329137,-3.464408,-4.201724,-4.694896,-5.589685,-6.283055,-7.048447
2.300000,-1.861601,-2.791791,-3.326467,-4.073548,-4.942702,-5.678798,-6.235447,-6.997177
2.310000,-1.838407,-2.664836,-3.801328,-4.003967,-5.260090,-5.656825,-6.149996,-7.190051
2.320000,-1.804227,-3.042039,-3.686580,-4.355535,-5.260090,-5.753262,-6.331884,-6.745708
2.330000,-1.923857,-3.053025,-3.693904,-4.488594,-5.407797,-5.968109,-6.192721,-7.369497
2.340000,-2.020294,-2.790570,-3.676814,-4.451972,-4.908522,-5.808194,-6.254978,-7.380484
2.350000,-2.121614,-2.855268,-3.989319,-4.523995,-5.516442,-6.048676,-6.462501,-7.341421
2.360000,-2.335241,-2.926070,-3.768368,-4.356756,-5.081865,-5.913176,-6.832380,-6.926375
2.370000,-2.052033,-2.963912,-3.939269,-4.763256,-5.406577,-5.888762,-6.821393,-7.420768
2.380000,-2.071565,-2.829633,-4.149233,-4.913405,-5.636072,-5.960784,-6.419776,-7.230335
2.390000,-2.451209,-3.331350,-3.823301,-4.569162,-5.170977,-5.868009,-6.568704,-7.221790
2.400000,-2.681926,-3.299611,-3.748836,-4.736400,-5.307698,-6.193942,-6.513771,-7.293812
2.410000,-2.392615,-3.486381,-3.978332,-4.940261,-5.399252,-6.073091,-7.064317,-7.365835
2.420000,-2.570840,-3.482719,-4.066224,-4.936599,-5.544518,-6.529641,-6.593118,-7.396353
2.430000,-2.517128,-3.669490,-4.421454,-4.832837,-5.599451,-6.235447,-7.154650,-7.622187
2.440000,-2.718547,-3.189746,-3.991760,-4.848707,-5.922942,-6.490578,-6.729839,-7.225452
2.450000,-2.851606,-3.548638,-4.472724,-5.288167,-5.628748,-6.243992,-6.997177,-7.423209
2.460000,-2.708782,-3.431449,-4.234684,-4.952468,-5.582361,-6.318456,-7.223011,-7.590448
2.470000,-3.042039,-3.352102,-4.184634,-5.159991,-5.910735,-6.678569,-7.086290,-7.594110
2.480000,-2.750286,-3.931945,-4.544747,-5.004959,-5.842374,-6.309911,-7.019150,-7.960327
2.490000,-3.168994,-3.787900,-4.563058,-5.233234,-5.868009,-6.331884,-7.277943,-7.871214
2.500000,-2.705119,-3.663386,-4.541085,-5.152667,-6.231785,-6.732280,-6.938582,-7.577020
2.510000,-2.780804,-3.569390,-4.794995,-5.155108,-5.942473,-6.932479,-7.013046,-8.038453
2.520000,-2.912642,-3.764706,-4.533761,-5.272297,-5.911955,-6.560159,-7.500114,-7.791867
2.530000,-2.912642,-4.145571,-4.871901,-5.156329,-6.021820,-6.473487,-7.346304,-7.841917
2.540000,-3.211719,-3.872129,-4.553292,-5.483482,-6.305028,-6.986191,-7.347524,-7.778439
2.550000,-3.315480,-4.217594,-4.615549,-5.378500,-6.263523,-6.934920,-7.564813,-8.119020
2.560000,-3.172656,-3.837949,-5.168536,-5.477379,-6.510109,-7.158312,-7.672236,-8.068971
2.570000,-3.281300,-4.470283,-5.102617,-5.795987,-6.124361,-7.011826,-7.221790,-7.722286
2.580000,-3.513237,-4.259098,-4.719310,-5.644617,-6.543069,-7.098497,-7.640497,-8.071412
2.590000,-3.664607,-4.495918,-5.290608,-5.545739,-6.377050,-6.834821,-7.552605,-8.249638
2.600000,-3.330129,-4.602121,-4.937819,-5.798428,-6.346532,-7.028916,-7.617304,-7.797971
2.610000,-3.508354,-4.517891,-5.240558,-5.847257,-6.344091,-7.296254,-7.506218,-7.960327
2.620000,-3.923400,-4.328679,-5.170977,-5.695888,-6.623636,-7.295033,-7.590448,-8.391241
2.630000,-3.873350,-4.714427,-5.146563,-5.730068,-6.513771,-6.982528,-7.567254,-8.305791
2.640000,-3.615778,-4.619211,-5.012284,-6.170748,-6.659037,-7.098497,-7.996948,-8.442512
2.650000,-3.857481,-4.548409,-5.553063,-6.158541,-6.377050,-7.484245,-7.581903,-8.454719
2.660000,-3.985657,-4.694896,-5.119707,-6.051118,-6.949569,-7.409781,-7.548943,-8.126345
2.670000,-3.822080,-4.486152,-5.189288,-6.358740,-7.038682,-7.336538,-7.581903,-8.216678
2.680000,-4.088197,-4.752270,-5.644617,-6.289158,-7.020371,-7.303578,-7.656367,-8.519417
2.690000,-3.819638,-4.729076,-5.385824,-6.137789,-6.652934,-7.335317,-8.012818,-8.564584
2.700000,-4.279850,-4.676585,-5.858244,-6.283055,-6.859236,-7.479362,-7.851682,-8.525521
2.710000,-4.417792,-5.131914,-5.507897,-6.417334,-6.645609,-7.463493,-8.153201,-8.567025
2.720000,-4.043030,-5.175860,-5.568933,-6.202487,-7.133898,-7.785763,-7.819944,-8.404669
2.730000,-4.522774,-5.134356,-5.570153,-6.148775,-7.133898,-7.418326,-8.145876,-8.303349
2.740000,-4.613107,-5.299153,-5.959564,-6.316014,-7.021592,-7.747921,-8.214237,-8.491341
2.750000,-4.604562,-4.878004,-5.870451,-6.446632,-7.159533,-7.734493,-8.016480,-8.798962
2.760000,-4.401923,-5.366293,-5.599451,-6.314794,-7.432975,-7.691768,-7.891966,-8.527962
