Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,0.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
0.520000,-7.504997,-7.129015,-6.727398,-5.824063,-5.607996,-4.732738,-3.579156,-3.328908
0.530000,-7.857786,-6.901961,-6.847028,-5.994965,-5.382162,-4.322576,-3.754940,-2.930953
0.540000,-7.650263,-7.116808,-6.279393,-5.931487,-5.461509,-4.406806,-3.544976,-3.021286
0.550000,-7.905394,-6.983749,-6.566262,-5.892424,-5.426108,-4.580148,-3.745174,-3.057908
0.560000,-7.718624,-7.212024,-6.180514,-5.667811,-5.288167,-4.270085,-3.492485,-2.596475
0.570000,-7.308461,-6.872663,-6.327001,-5.771572,-4.901198,-4.505684,-3.328908,-2.908980
0.580000,-7.381704,-7.094835,-6.468605,-5.874113,-5.089189,-4.530098,-3.389944,-2.810101
0.590000,-7.232776,-7.177844,-6.377050,-5.843595,-5.103838,-4.023499,-3.313039,-2.525673
0.600000,-7.553826,-6.937362,-6.308690,-5.816739,-4.807202,-4.361639,-3.284962,-2.368200
0.610000,-7.191272,-6.866560,-6.502785,-5.302815,-4.980545,-4.091859,-3.198291,-2.258335
0.620000,-7.606317,-6.728618,-6.015717,-5.499351,-4.553292,-4.239567,-3.538872,-2.651408
0.630000,-7.072862,-6.778668,-6.257420,-5.249104,-4.961013,-4.233463,-3.204395,-2.100862
0.640000,-7.397574,-6.798199,-6.082856,-5.600671,-4.830396,-4.061341,-3.241016,-2.242466
0.650000,-7.363394,-6.565042,-5.781338,-5.616541,-4.780346,-3.651179,-3.302052,-2.204623
0.660000,-7.498894,-6.540627,-6.207370,-5.588464,-4.359197,-3.670710,-2.841840,-2.246128
0.670000,-6.973983,-6.395361,-6.030365,-5.092851,-4.300603,-3.559625,-2.827192,-2.211948
0.680000,-7.016709,-6.742046,-6.110933,-5.454185,-4.503243,-3.983215,-3.175097,-2.021515
0.690000,-7.061875,-6.303807,-5.999847,-5.250324,-4.342107,-3.508354,-3.115282,-1.777371
0.700000,-6.817731,-6.506447,-5.766690,-5.029374,-4.094301,-3.311818,-2.680705,-2.100862
0.710000,-7.061875,-6.694438,-5.948577,-5.064775,-4.503243,-3.704891,-2.919966,-1.693141
0.720000,-6.759136,-6.174411,-5.627527,-5.118486,-4.454414,-3.292287,-2.434119,-1.717556
0.730000,-6.705425,-6.479591,-5.826505,-5.046464,-3.988098,-3.144579,-2.841840,-2.012970
0.740000,-7.103380,-6.057221,-5.644617,-5.015946,-4.226139,-3.408255,-2.767376,-1.729763
0.750000,-6.849470,-5.996185,-5.498131,-4.759594,-4.232242,-3.131151,-2.552529,-1.983673
0.760000,-6.954452,-6.355077,-5.500572,-4.840162,-3.792782,-3.315480,-2.297398,-1.546654
0.770000,-6.695659,-6.339208,-5.565270,-4.553292,-3.724422,-3.000534,-2.219272,-1.757839
0.780000,-6.875105,-5.883879,-5.426108,-4.849928,-3.704891,-3.364309,-2.346227,-1.452659
0.790000,-6.424659,-6.279393,-5.194171,-4.880446,-3.632868,-3.053025,-2.126497,-1.729763
0.800000,-6.715190,-6.202487,-5.229572,-4.774243,-3.707332,-2.731975,-2.371862,-1.331807
0.810000,-6.811627,-5.791104,-5.344320,-4.427558,-3.834287,-3.269093,-2.310826,-1.257343
0.820000,-6.435645,-6.131685,-5.124590,-4.336004,-3.560845,-2.938277,-1.989776,-1.196307
0.830000,-6.461280,-5.977874,-5.385824,-4.234684,-3.731746,-2.642863,-2.175326,-0.986343
0.840000,-6.333104,-5.888762,-5.345541,-4.378729,-3.869688,-2.978561,-1.799344,-1.103532
0.850000,-6.218357,-5.997406,-5.128252,-4.028382,-3.685359,-2.701457,-1.918975,-0.970474
0.860000,-6.667582,-5.802090,-5.185626,-4.387274,-3.305715,-2.843061,-1.805447,-1.091325
0.870000,-6.411231,-5.383383,-5.048905,-3.938048,-3.433890,-2.631876,-1.561303,-1.209735
0.880000,-6.081636,-5.643397,-5.008621,-4.220035,-3.632868,-2.847944,-1.650416,-1.096208
0.890000,-6.458839,-5.775235,-4.711986,-3.825742,-3.524224,-2.204623,-1.770047,-0.959487
0.900000,-6.034028,-5.752041,-4.686351,-4.023499,-3.332570,-2.352331,-1.431907,-0.878920
0.910000,-6.309911,-5.441978,-4.796216,-3.809873,-3.131151,-2.303502,-1.679713,-0.466316
0.920000,-6.215915,-5.153887,-4.412909,-4.169986,-3.230030,-2.089876,-1.329366,-0.551766
0.930000,-6.057221,-5.202716,-4.920729,-3.590143,-3.282521,-2.441444,-1.525902,-0.889906
0.940000,-5.981537,-5.095293,-4.337224,-3.971008,-3.116503,-2.291295,-1.235370,-0.501717
0.950000,-6.173190,-5.356527,-4.467842,-3.576715,-2.889448,-1.898222,-1.058366,-0.628672
0.960000,-5.771572,-5.361410,-4.180972,-3.409476,-3.176318,-2.009308,-0.970474,-0.118410
0.970000,-5.921721,-5.007401,-4.610666,-3.604791,-2.568399,-2.032502,-0.979019,-0.639658
0.980000,-5.537194,-4.803540,-4.074769,-3.659724,-3.011521,-2.044709,-1.116960,-0.113527
0.990000,-5.997406,-4.986648,-4.334783,-3.472953,-2.463416,-2.016632,-1.353780,-0.172122
1.000000,-5.566491,-4.864576,-4.168765,-3.420462,-2.468299,-1.868925,-0.837415,-0.050050
1.010000,-5.738613,-4.780346,-4.270085,-3.455863,-2.474403,-1.752956,-1.251240,-0.286870
1.020000,-5.507897,-4.703441,-4.271305,-3.629206,-2.457313,-1.951934,-1.107195,-0.068360
1.030000,-5.761807,-4.848707,-3.903868,-3.037156,-2.481727,-1.809110,-0.755627,-0.183108
1.040000,-5.798428,-4.718090,-4.063783,-3.194629,-2.183871,-1.886015,-0.728771,-0.208743
1.050000,-5.177081,-4.762036,-4.217594,-3.233692,-2.573281,-1.534447,-0.599374,-0.120851
1.060000,-5.484703,-4.675364,-3.929503,-3.121386,-2.369421,-1.510033,-0.767834,0.267338
1.070000,-5.424887,-4.913405,-3.707332,-2.916304,-2.060578,-1.389181,-0.583505,0.449226
1.080000,-5.448081,-4.832837,-3.981994,-2.830854,-2.480507,-1.434348,-0.571298,0.540780
1.090000,-5.087968,-4.654612,-4.006409,-2.938277,-2.117952,-1.066911,-0.406500,0.566415
1.100000,-5.035477,-4.660716,-3.682918,-3.088426,-2.149691,-1.169451,-0.394293,0.723888
1.110000,-4.928054,-4.610666,-3.513237,-3.060349,-1.794461,-1.220722,-0.488289,0.229496
1.120000,-5.275959,-4.575265,-3.873350,-2.930953,-1.999542,-0.845960,-0.424811,0.725109
1.130000,-5.102617,-4.212711,-3.615778,-2.474403,-1.845731,-0.992447,-0.391852,0.474861
1.140000,-4.913405,-4.055238,-3.394827,-2.586709,-2.076448,-1.140154,-0.410163,0.926528
1.150000,-4.793774,-4.022278,-3.516899,-2.729534,-1.958038,-0.928969,-0.252689,0.452888
1.160000,-4.825513,-3.969787,-3.518120,-2.805219,-1.462425,-0.805676,0.120851,1.063249
1.170000,-4.832837,-3.851377,-3.459525,-2.254673,-1.572290,-1.113298,0.197757,1.098650
1.180000,-4.652171,-4.107729,-3.361868,-2.379187,-1.512474,-0.787366,-0.170901,0.892348
1.190000,-4.924392,-3.890440,-3.149462,-2.287633,-1.308614,-0.489509,0.208743,1.010758
1.200000,-4.819409,-3.696345,-3.127489,-2.269322,-1.270771,-0.557870,0.142824,0.870375
1.210000,-4.472724,-4.035706,-3.182422,-1.994659,-1.395285,-0.385748,0.181888,1.325704
1.220000,-4.365301,-3.728084,-3.111620,-1.933623,-1.301289,-0.432136,0.234379,1.031510
1.230000,-4.605783,-3.812314,-2.869917,-2.004425,-1.286641,-0.240482,0.251469,0.988785
1.240000,-4.162661,-3.889220,-2.744182,-2.246128,-1.508812,-0.300298,0.389410,1.055924
1.250000,-4.199283,-3.494926,-2.860151,-1.920195,-1.093767,-0.524910,0.650645,1.636988
1.260000,-4.146792,-3.680476,-2.602579,-1.827420,-1.367208,-0.150149,0.588388,1.550317
1.270000,-4.543526,-3.680476,-2.867475,-1.951934,-0.792248,-0.020752,0.727550,1.390402
1.280000,-4.421454,-3.389944,-2.401160,-1.671168,-0.814221,0.034180,0.709239,1.529564
1.290000,-3.980774,-3.188525,-2.390173,-1.679713,-0.928969,0.023194,0.804456,1.355001
1.300000,-4.409247,-3.571832,-2.379187,-1.459983,-1.148699,0.162356,1.024186,1.859159
1.310000,-3.958801,-3.564508,-2.345006,-1.514916,-1.048600,0.029297,0.668956,1.441672
1.320000,-4.121157,-3.194629,-2.481727,-1.623560,-0.802014,-0.122072,0.983902,1.737087
1.330000,-3.732967,-3.190967,-2.310826,-1.717556,-0.948501,-0.070802,1.291524,1.833524
1.340000,-3.795224,-3.104295,-2.103304,-1.187762,-0.877699,0.034180,1.193866,1.844511
1.350000,-3.828183,-3.256886,-2.449989,-1.409934,-0.845960,0.317388,1.054704,2.076448
1.360000,-3.543755,-2.714885,-1.929961,-1.300069,-0.312505,0.386969,1.357443,1.956817
1.370000,-3.853819,-2.885786,-1.929961,-1.496605,-0.404059,0.128176,1.532006,2.347448
1.380000,-3.584039,-2.937057,-2.365759,-0.958267,-0.300298,0.264897,1.258564,2.222934
1.390000,-3.336233,-2.653849,-2.146029,-0.996109,-0.155032,0.303960,1.257343,2.334020
1.400000,-3.856260,-2.498817,-1.955596,-1.126726,-0.321050,0.445563,1.130388,2.037385
1.410000,-3.741512,-2.720989,-2.153353,-1.156023,0.072023,0.876478,1.505150,2.507362
1.420000,-3.658503,-2.672160,-1.812772,-1.073014,-0.161135,0.832532,1.430686,2.517128
1.430000,-3.299611,-2.755169,-1.879911,-1.188983,-0.274662,1.040055,1.862821,2.398718
1.440000,-3.059129,-2.398718,-1.645533,-0.683604,-0.137942,0.529793,1.419699,2.374304
1.450000,-3.230030,-2.453651,-1.765164,-0.589609,0.310063,1.025406,1.807889,2.469520
1.460000,-3.132372,-2.414588,-1.777371,-0.992447,-0.131838,0.913100,1.934844,2.793011
1.470000,-3.165332,-2.071565,-1.774929,-0.863050,0.358892,0.975357,1.680934,2.395056
1.480000,-3.179980,-2.175326,-1.574731,-0.507820,0.196536,0.909438,2.163119,2.703899
1.490000,-3.181201,-2.343786,-1.632105,-0.648203,0.012207,1.018082,1.860380,2.930953
1.500000,-2.753948,-2.178988,-1.470970,-0.531014,0.577401,1.271992,1.818875,3.059129
1.510000,-2.813764,-2.015412,-1.038834,-0.446784,0.185550,1.348898,1.937285,2.994430
1.520000,-3.082322,-2.093538,-1.392844,-0.290532,0.510262,1.051041,2.116732,2.707561
1.530000,-3.089647,-1.959258,-1.103532,-0.140383,0.549325,1.094987,2.294957,2.735637
1.540000,-2.497597,-1.882353,-0.986343,-0.458991,0.832532,1.271992,2.548867,3.269093
1.550000,-2.552529,-2.108186,-0.961929,-0.124514,0.506600,1.396506,2.077668,3.011521
1.560000,-2.658732,-1.727321,-1.035172,-0.081788,0.500496,1.411154,2.456092,3.210498
1.570000,-2.882124,-1.973907,-1.007095,-0.026856,0.761730,1.884794,2.568399,3.066453
1.580000,-2.774701,-1.951934,-0.697032,-0.103761,0.562753,1.868925,2.607462,3.319142
1.590000,-2.524453,-1.777371,-0.711681,0.162356,0.698253,1.947051,2.764935,3.602350
1.600000,-2.232700,-1.752956,-0.717784,0.311284,0.933852,1.643091,2.574502,3.181201
1.610000,-2.313268,-1.767605,-0.653086,0.170901,1.154803,2.012970,2.752728,3.255665
1.620000,-2.021515,-1.518578,-0.660410,0.250248,0.770275,2.010529,2.900435,3.651179
1.630000,-2.100862,-1.555200,-0.339361,0.114748,1.201190,1.822538,2.882124,3.470512
1.640000,-1.959258,-1.556420,-0.334478,0.129397,1.245136,1.792020,3.082322,3.931945
1.650000,-2.174105,-1.228046,-0.234379,0.577401,1.508812,2.301061,2.939498,3.775692
1.660000,-2.111849,-1.419699,-0.612802,0.563973,1.123064,2.238804,3.145800,4.047913
1.670000,-2.286412,-1.281758,-0.179446,0.280766,1.127947,2.038605,3.129931,3.659724
1.680000,-1.826200,-1.030289,-0.063478,0.651865,1.335470,2.296178,2.813764,3.719539
1.690000,-1.881132,-0.745861,-0.222171,0.361334,1.466087,2.160678,3.241016,3.844053
1.700000,-1.746853,-1.201190,0.028077,0.441901,1.757839,2.290074,3.085985,4.239567
1.710000,-1.514916,-0.703136,-0.242924,0.848402,1.857939,2.204623,3.029831,3.960021
1.720000,-1.649195,-0.568856,0.235599,1.007095,1.579614,2.790570,3.016403,4.344549
1.730000,-1.886015,-0.621347,-0.172122,0.733654,1.741970,2.597696,3.187304,4.422675
1.740000,-1.859159,-0.911879,0.362554,0.930190,2.082551,2.895552,3.680476,3.896544
1.750000,-1.654078,-0.671397,0.374762,1.052262,1.639429,2.924849,3.320363,4.104067
1.760000,-1.679713,-0.477302,0.422370,1.164569,1.616236,2.701457,3.759823,4.549630
1.770000,-1.270771,-0.457771,0.080568,1.351339,1.721218,2.612345,3.523003,4.614328
1.780000,-1.414817,-0.509041,0.410163,0.920424,1.971466,2.779583,3.507134,4.433661
1.790000,-1.400168,-0.142824,0.496834,0.969253,2.189975,2.796674,3.557183,4.367742
1.800000,-1.396506,-0.366217,0.677501,1.334249,2.155795,3.049363,3.930724,4.222477
1.810000,-1.348898,-0.368658,0.421149,1.511254,2.452430,2.801556,3.819638,4.668040
1.820000,-1.008316,-0.454108,0.507820,1.347677,2.369421,2.857710,4.161440,4.812085
1.830000,-1.084001,-0.384527,0.467536,1.521019,2.094759,3.210498,3.919738,4.972000
1.840000,-0.711681,-0.349126,0.896010,1.376974,2.576944,3.448539,4.234684,4.995193
1.850000,-0.863050,0.229496,1.049821,1.357443,2.458534,3.549859,4.259098,4.775463
1.860000,-1.068132,0.081788,0.714122,1.593042,2.287633,3.242237,4.260319,5.135576
1.870000,-0.861830,-0.164797,0.947280,1.472190,2.811322,3.552300,4.001526,4.880446
1.880000,-0.567636,0.148928,0.695811,1.992218,2.725872,3.308156,4.198062,4.842603
1.890000,-0.791028,0.213626,1.287861,1.877470,2.526894,3.239796,4.448310,5.074540
1.900000,-0.651865,0.223392,0.803235,1.876249,3.009079,3.239796,4.235904,4.847486
1.910000,-0.728771,0.037842,1.116960,2.230259,2.659953,3.598688,4.616770,5.401694
1.920000,-0.538338,0.601816,1.210956,2.323033,2.919966,3.629206,4.563058,5.282063
1.930000,-0.139162,0.351568,1.374533,1.900664,2.717327,3.648737,4.609445,5.044022
1.940000,-0.449226,0.390631,1.470970,2.065461,2.683146,3.746395,4.543526,5.142901
1.950000,-0.504158,0.440681,1.673610,2.448768,2.835737,3.523003,4.796216,5.387045
1.960000,-0.030518,0.573739,1.495384,2.359655,3.342336,4.007630,4.892653,5.377279
1.970000,-0.144045,0.908217,1.269551,2.301061,2.955367,3.942931,4.984207,5.306477
1.980000,-0.380865,0.493172,1.328145,2.269322,2.929732,4.255436,4.454414,5.352865
1.990000,0.156252,0.753185,1.838407,2.224155,3.198291,3.891661,4.794995,5.432212
2.000000,-0.078126,0.922866,1.521019,2.334020,3.446098,3.833066,4.768139,5.334554
2.010000,-0.075685,1.041276,1.849393,2.398718,3.637751,4.287175,4.635080,5.830167
2.020000,0.400397,1.138933,1.709010,2.844282,3.433890,4.055238,5.057450,5.955901
2.030000,-0.031739,0.782483,1.744411,2.495155,3.477836,4.462959,4.880446,5.474937
2.040000,0.249027,0.803235,2.181430,2.719768,3.753719,4.088197,4.989090,5.902190
2.050000,0.363775,1.202411,1.909209,2.952926,3.826963,4.638743,5.040360,5.925383
2.060000,0.511482,1.228046,1.862821,2.585489,3.756161,4.622873,5.062333,5.576257
2.070000,0.216068,1.022965,1.849393,2.646525,3.873350,4.191958,5.341878,5.998627
2.080000,0.252689,1.259785,2.283970,3.039597,4.056458,4.350652,5.173419,5.976654
2.090000,0.444343,1.335470,2.365759,3.168994,3.658503,4.744945,5.297932,6.046235
2.100000,0.537118,1.551537,2.558633,2.935836,3.917296,4.835279,5.598230,5.776455
2.110000,0.551766,1.469749,2.326696,2.904097,3.852598,4.825513,5.286946,6.230564
2.120000,0.603037,1.634546,2.158236,3.054246,4.014954,4.591135,5.559167,6.195163
2.130000,0.802014,1.478294,2.650187,3.098192,4.331121,4.753491,5.725185,5.993744
2.140000,0.632334,1.798123,2.485389,3.178759,3.814755,4.556954,5.410239,6.268406
2.150000,0.795911,1.605249,2.469520,3.139696,3.950256,4.904860,5.642176,6.539406
2.160000,0.936294,1.960479,2.451209,3.371633,4.354314,5.173419,5.802090,6.536965
2.170000,1.043717,1.765164,2.514687,3.632868,4.517891,5.199054,5.457847,6.107271
2.180000,1.120623,1.748074,3.049363,3.446098,4.410468,5.251545,5.665370,6.704204
2.190000,0.939956,2.211948,3.087205,3.469291,4.572824,5.164874,5.553063,6.641947
2.200000,1.063249,1.765164,2.929732,3.642634,4.475166,5.056229,5.577478,6.328222
2.210000,1.541772,1.821317,2.631876,3.508354,4.555734,5.216144,6.051118,6.673686
2.220000,1.291524,1.875029,2.976120,3.507134,4.733959,5.173419,5.747158,6.681010
2.230000,1.141375,2.360876,2.912642,3.649958,4.792554,5.532311,5.983978,6.793317
2.240000,1.556420,2.470741,3.078660,3.762264,4.840162,5.391928,5.778897,6.637064
2.250000,1.640650,2.567178,3.389944,4.106508,4.655833,5.528649,6.076753,6.723735
2.260000,1.806668,2.149691,3.110399,3.980774,4.887770,5.371176,6.258640,6.938582
2.270000,1.728542,2.418250,3.393606,4.283513,4.752270,5.731289,6.115816,6.598001
2.280000,1.962921,2.592813,3.302052,3.867247,4.586252,5.324788,6.118257,6.677348
2.290000,2.052033,2.614786,3.098192,4.051575,4.891432,5.456626,6.528420,7.030137
2.300000,1.695583,2.633097,3.415579,3.925841,4.840162,5.487144,6.619974,6.962997
2.310000,1.997101,2.846723,3.298390,4.419013,5.063554,5.877775,6.352636,6.798199
2.320000,1.995880,2.539101,3.720760,4.340887,5.116045,5.595789,6.325780,6.804303
2.330000,1.856718,3.073777,3.382620,4.610666,5.210040,5.910735,6.616312,7.109483
2.340000,1.954376,2.880903,3.573053,4.447089,5.028153,6.158541,6.274510,7.381704
2.350000,2.012970,2.999313,3.513237,4.542306,5.006180,5.881437,6.511330,6.884871
2.360000,2.136263,2.812543,3.579156,4.609445,5.301595,6.137789,6.753033,7.319448
2.370000,2.104524,3.344778,3.790341,4.896315,5.426108,5.800870,6.768902,7.024033
2.380000,2.551308,3.142138,4.182193,4.492256,5.158770,6.015717,6.479591,7.564813
2.390000,2.608682,2.923629,4.043030,4.790112,5.528649,6.045014,7.032578,7.490349
2.400000,2.435340,3.409476,4.233463,4.940261,5.683680,6.077974,6.567483,7.264515
2.410000,2.211948,3.521782,4.185855,4.863355,5.822843,6.224460,6.836042,7.378042
2.420000,2.420691,3.160449,4.365301,5.051347,5.406577,6.480812,6.712749,7.430533
2.430000,2.387732,3.363088,4.011292,4.939040,5.648280,6.466163,7.174182,7.391470
2.440000,2.513466,3.221485,4.365301,5.249104,5.471275,6.136568,6.756695,7.428092
2.450000,2.967575,3.794003,4.152895,5.311360,5.949798,6.278172,7.284047,7.518425
2.460000,2.467079,3.374075,4.157778,4.961013,5.816739,6.373388,7.071641,7.437858
2.470000,3.121386,3.352102,4.663157,5.009842,6.051118,6.435645,6.812848,7.708858
2.480000,2.758831,3.631647,4.169986,5.091630,6.143893,6.226902,7.127794,7.940795
2.490000,2.927291,3.844053,4.791333,5.483482,5.830167,6.648051,7.398795,7.939574
2.500000,3.164111,3.713436,4.516670,5.098955,5.700771,6.702983,7.071641,7.988403
2.510000,3.149462,3.819638,4.558175,5.267414,6.092622,6.839704,7.042344,7.705196
2.520000,3.129931,3.718318,4.765698,5.470054,6.048676,6.660258,7.503777,7.679561
2.530000,3.214160,4.046693,4.525216,5.465171,5.951019,6.617533,7.083848,7.877317
2.540000,3.352102,4.201724,4.919509,5.389487,6.041352,7.076524,7.447623,7.630732
2.550000,3.381399,3.988098,4.976883,5.620203,6.196384,6.555276,7.177844,7.790646
2.560000,3.150683,3.851377,4.586252,5.826505,6.399023,6.936141,7.729610,7.860227
2.570000,3.321584,4.274968,5.091630,5.589685,6.073091,7.060655,7.464714,7.710079
2.580000,3.242237,4.359197,5.158770,5.398032,6.486915,6.892195,7.751583,7.855344
2.590000,3.692683,4.377508,5.118486,5.620203,6.654154,7.254749,7.750362,8.314336
2.600000,3.717098,4.498360,4.785229,5.850919,6.483253,6.950790,7.667353,7.848020
2.610000,3.512016,4.488594,4.950027,5.827726,6.419776,6.845808,7.880980,8.361944
2.620000,3.812314,4.397040,5.347982,6.134127,6.558938,7.141222,7.555047,8.294804
2.630000,3.532769,4.394598,5.100175,5.665370,6.427100,7.404898,7.513542,8.374151
2.640000,4.091859,4.415351,5.035477,6.075532,6.651713,6.993515,7.796750,8.148318
2.650000,3.615778,4.748608,5.278401,5.800870,6.489357,7.038682,7.695430,8.300908
2.660000,3.812314,4.620432,5.319905,5.853361,6.843366,7.411002,7.650263,8.530404
2.670000,3.713436,4.746166,5.360189,6.392920,6.746929,7.065537,7.635615,8.206912
2.680000,4.306706,4.858473,5.328450,6.075532,6.528420,7.148547,8.020142,8.610971
2.690000,4.233463,4.604562,5.771572,5.968109,6.844587,7.293812,8.086061,8.337530
2.700000,3.957580,4.830396,5.824063,6.051118,6.596780,7.683223,8.243534,8.681773
2.710000,4.021057,5.029374,5.452964,6.289158,6.909285,7.290150,8.108034,8.597543
2.720000,3.964904,4.771801,5.974212,6.270848,6.803082,7.292592,8.254520,8.429084
