Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,0.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
1.340000,1.916533,1.472190,1.068132,0.876478,0.186770,-0.147707,-0.581064,-0.972915
1.350000,1.816434,1.616236,1.107195,0.794690,0.391852,-0.059815,-0.637217,-1.022965
1.360000,1.881132,1.396506,1.142596,0.751965,0.288090,-0.231937,-0.659190,-0.998550
1.370000,1.978790,1.540551,0.970474,0.502937,0.168460,-0.216068,-0.589609,-1.077897
1.380000,1.887236,1.407492,0.982681,0.590829,0.327153,-0.117189,-0.642100,-0.966812
1.390000,1.912871,1.373312,1.065690,0.621347,0.129397,-0.338140,-0.592050,-1.077897
1.400000,1.685817,1.362325,0.921645,0.489509,0.283207,-0.422370,-0.581064,-1.093767
1.410000,1.871366,1.209735,0.947280,0.513924,0.118410,-0.406500,-0.656748,-1.290303
1.420000,1.871366,1.284199,1.014420,0.520027,0.029297,-0.489509,-0.802014,-1.215839
1.430000,1.794461,1.372091,0.844739,0.522469,0.021973,-0.256352,-0.833753,-1.162127
1.440000,1.767605,1.232929,0.716564,0.406500,0.092775,-0.430915,-0.883803,-1.348898
1.450000,1.589380,1.355001,0.711681,0.380865,0.045167,-0.522469,-0.930190,-1.220722
1.460000,1.617456,1.193866,0.900893,0.429694,-0.052491,-0.496834,-0.892348,-1.251240
1.470000,1.585718,1.197528,0.661631,0.246586,0.028077,-0.458991,-0.997330,-1.267109
1.480000,1.577173,1.119402,0.743420,0.256352,0.002441,-0.438239,-0.893568,-1.279316
1.490000,1.513695,1.224384,0.556649,0.430915,-0.058595,-0.601816,-0.842298,-1.530785
1.500000,1.602808,0.968032,0.612802,0.180667,-0.317388,-0.666514,-1.063249,-1.453880
1.510000,1.600366,1.181659,0.792248,0.244144,-0.231937,-0.631113,-1.041276,-1.440452
1.520000,1.335470,1.032731,0.755627,0.258793,-0.272221,-0.720226,-1.202411,-1.425803
1.530000,1.551537,0.875257,0.687266,0.125734,-0.303960,-0.534676,-0.948501,-1.381857
1.540000,1.492943,1.088884,0.583505,0.051270,-0.330816,-0.725109,-1.151141,-1.630884
1.550000,1.337911,0.806897,0.469978,0.187991,-0.301518,-0.866712,-1.214618,-1.461204
1.560000,1.351339,1.025406,0.363775,0.155032,-0.477302,-0.756847,-1.196307,-1.461204
1.570000,1.390402,1.011978,0.566415,-0.050050,-0.268559,-0.915541,-1.192645,-1.766384
1.580000,1.337911,0.885023,0.502937,0.144045,-0.324712,-0.805676,-1.287861,-1.618677
1.590000,1.280537,0.798352,0.288090,-0.125734,-0.390631,-0.760510,-1.157244,-1.733425
1.600000,1.115740,0.900893,0.239261,-0.192874,-0.427253,-1.032731,-1.448997,-1.685817
1.610000,1.108415,0.885023,0.418708,-0.091554,-0.495613,-0.939956,-1.210956,-1.604028
1.620000,1.270771,0.631113,0.222171,-0.216068,-0.594491,-0.841077,-1.292744,-1.881132
1.630000,1.093767,0.732433,0.400397,-0.180667,-0.474861,-0.910658,-1.400168,-1.790799
1.640000,1.103532,0.804456,0.311284,-0.197757,-0.601816,-0.932631,-1.326925,-1.826200
1.650000,1.162127,0.690929,0.324712,-0.169680,-0.692149,-1.109636,-1.528344,-1.940948
1.660000,0.909438,0.649424,0.051270,-0.084230,-0.603037,-1.171893,-1.575952,-2.009308
1.670000,1.131609,0.529793,0.217288,-0.238041,-0.595712,-1.118181,-1.564965,-1.795682
1.680000,0.974136,0.634775,0.069581,-0.356451,-0.645762,-1.147478,-1.685817,-1.940948
1.690000,0.897230,0.375982,0.227054,-0.334478,-0.632334,-1.124285,-1.461204,-2.053254
1.700000,0.855726,0.407721,0.158694,-0.493172,-0.778820,-1.337911,-1.639429,-1.923857
1.710000,0.927749,0.456550,-0.089113,-0.437018,-0.859388,-1.286641,-1.561303,-1.936065
1.720000,0.773938,0.332036,0.063478,-0.437018,-0.870375,-1.269551,-1.572290,-2.111849
1.730000,0.941176,0.531014,-0.073243,-0.515145,-0.756847,-1.392844,-1.815213,-2.146029
1.740000,0.897230,0.323491,-0.026856,-0.551766,-1.014420,-1.282979,-1.577173,-2.172885
1.750000,0.703136,0.229496,-0.186770,-0.494392,-0.839857,-1.424582,-1.593042,-2.131380
1.760000,0.629892,0.186770,-0.197757,-0.389410,-1.051041,-1.293965,-1.823758,-2.152132
1.770000,0.805676,0.292973,-0.015869,-0.517586,-0.970474,-1.521019,-1.890898,-2.149691
1.780000,0.603037,0.256352,-0.317388,-0.449226,-0.969253,-1.355001,-1.768826,-2.133822
1.790000,0.761730,0.209964,-0.186770,-0.606699,-1.073014,-1.341573,-1.851835,-2.326696
1.800000,0.755627,0.231937,-0.148928,-0.643320,-1.029068,-1.619898,-1.768826,-2.202182
1.810000,0.688487,0.048829,-0.379644,-0.627451,-1.242695,-1.524681,-1.873808,-2.324254
1.820000,0.529793,0.117189,-0.366217,-0.853285,-1.268330,-1.403830,-1.990997,-2.409705
1.830000,0.593271,0.205081,-0.338140,-0.848402,-1.263447,-1.552758,-1.922637,-2.197299
1.840000,0.549325,-0.046387,-0.261234,-0.902113,-1.314717,-1.549096,-1.926299,-2.431678
1.850000,0.568856,-0.070802,-0.285649,-0.705577,-1.312276,-1.516136,-1.944610,-2.358434
1.860000,0.416266,-0.137942,-0.565194,-0.806897,-1.401389,-1.684596,-2.004425,-2.434119
1.870000,0.371099,0.072023,-0.433356,-0.869154,-1.180438,-1.773709,-1.978790,-2.343786
1.880000,0.391852,0.079347,-0.549325,-0.750744,-1.278096,-1.687037,-2.204623,-2.436561
1.890000,0.213626,-0.185550,-0.495613,-0.794690,-1.280537,-1.715114,-2.271763,-2.569619
1.900000,0.386969,-0.205081,-0.548104,-1.033951,-1.224384,-1.651637,-2.166781,-2.568399
1.910000,0.352789,-0.288090,-0.703136,-1.099870,-1.259785,-1.824979,-2.186313,-2.497597
1.920000,0.150149,-0.113527,-0.566415,-1.149920,-1.560082,-1.842069,-2.204623,-2.440223
1.930000,0.073243,-0.072023,-0.711681,-1.113298,-1.313497,-1.843290,-2.115511,-2.699016
1.940000,0.051270,-0.335698,-0.692149,-0.936294,-1.560082,-1.766384,-2.221714,-2.600137
1.950000,0.279545,-0.325933,-0.618906,-1.248798,-1.400168,-1.929961,-2.398718,-2.716106
1.960000,0.074464,-0.401617,-0.607919,-1.142596,-1.665064,-1.926299,-2.417029,-2.697795
1.970000,0.080568,-0.355230,-0.775158,-1.158465,-1.646754,-2.025177,-2.226596,-2.822309
1.980000,0.001221,-0.432136,-0.909438,-1.291524,-1.494163,-1.990997,-2.504921,-2.647745
1.990000,-0.020752,-0.345464,-0.695811,-1.201190,-1.568627,-2.114290,-2.462196,-2.786908
2.000000,-0.098878,-0.513924,-0.809339,-1.143816,-1.761501,-1.951934,-2.421912,-2.889448
2.010000,-0.045167,-0.417487,-0.970474,-1.204852,-1.678492,-2.187533,-2.447547,-2.738079
2.020000,0.014649,-0.351568,-0.957046,-1.257343,-1.680934,-2.091096,-2.442664,-2.855268
2.030000,-0.039063,-0.601816,-0.985122,-1.323262,-1.798123,-2.207065,-2.515908,-2.824750
2.040000,-0.252689,-0.435798,-0.847181,-1.451438,-1.787137,-2.039826,-2.391394,-3.024949
2.050000,-0.200198,-0.491951,-1.121843,-1.406271,-1.772488,-2.063020,-2.607462,-2.877241
2.060000,-0.047608,-0.502937,-1.032731,-1.369650,-1.938506,-2.237583,-2.653849,-2.796674
2.070000,-0.079347,-0.708019,-1.081559,-1.556420,-1.883574,-2.141146,-2.684367,-2.971237
2.080000,-0.181888,-0.700694,-1.137713,-1.340352,-1.740749,-2.407263,-2.489052,-2.841840
2.090000,-0.198978,-0.764172,-1.191424,-1.494163,-2.060578,-2.384070,-2.532998,-3.093309
2.100000,-0.240482,-0.648203,-1.170672,-1.441672,-1.850614,-2.402380,-2.545205,-2.972457
2.110000,-0.361334,-0.826429,-1.319600,-1.719997,-1.990997,-2.252232,-2.785687,-3.099413
2.120000,-0.498054,-0.898451,-1.337911,-1.461204,-1.992218,-2.480507,-2.867475,-3.004196
2.130000,-0.367437,-0.776379,-1.286641,-1.677272,-2.136263,-2.489052,-2.633097,-2.974899
2.140000,-0.532235,-0.803235,-1.251240,-1.763943,-1.967803,-2.359655,-2.714885,-3.013962
2.150000,-0.422370,-0.772717,-1.275654,-1.813993,-2.045930,-2.379187,-2.930953,-3.105516
2.160000,-0.529793,-0.871595,-1.246357,-1.746853,-2.071565,-2.385290,-2.769818,-3.306935
2.170000,-0.651865,-0.919203,-1.351339,-1.745632,-2.264439,-2.417029,-2.714885,-3.333791
2.180000,-0.507820,-0.936294,-1.291524,-1.907988,-2.304723,-2.589151,-2.851606,-3.176318
2.190000,-0.614023,-0.917983,-1.264668,-1.716335,-2.045930,-2.464637,-2.917525,-3.220264
2.200000,-0.720226,-1.015640,-1.401389,-1.705348,-2.178988,-2.652628,-2.929732,-3.270314
2.210000,-0.610361,-0.939956,-1.472190,-1.962921,-2.169223,-2.613565,-2.872358,-3.210498
2.220000,-0.570077,-0.971695,-1.450217,-1.921416,-2.341344,-2.771038,-2.935836,-3.448539
2.230000,-0.603037,-0.982681,-1.444114,-1.779812,-2.347448,-2.551308,-3.134813,-3.396048
2.240000,-0.826429,-1.077897,-1.583276,-1.923857,-2.277867,-2.716106,-3.173877,-3.345998
2.250000,-0.618906,-1.137713,-1.577173,-1.873808,-2.243687,-2.722210,-3.188525,-3.474174
2.260000,-0.733654,-1.081559,-1.727321,-2.030060,-2.526894,-2.692912,-2.937057,-3.241016
2.270000,-0.871595,-1.245136,-1.510033,-1.937285,-2.479286,-2.789349,-3.064012,-3.316701
2.280000,-0.823987,-1.362325,-1.710231,-1.966583,-2.396277,-2.711223,-3.017624,-3.411917
2.290000,-0.966812,-1.164569,-1.732204,-2.100862,-2.347448,-2.795453,-3.142138,-3.524224
2.300000,-0.931411,-1.396506,-1.663844,-2.037385,-2.471962,-2.839399,-3.117723,-3.498589
2.310000,-0.919203,-1.333028,-1.900664,-2.001984,-2.630655,-2.828412,-3.074998,-3.595026
2.320000,-0.902113,-1.521019,-1.843290,-2.177768,-2.630655,-2.877241,-3.166552,-3.372854
2.330000,-0.961929,-1.527123,-1.846952,-2.244907,-2.703899,-2.984665,-3.096971,-3.685359
2.340000,-1.010758,-1.395285,-1.838407,-2.226596,-2.454871,-2.904097,-3.127489,-3.690242
2.350000,-1.060807,-1.428244,-1.994659,-2.261997,-2.758831,-3.024949,-3.231250,-3.670710
2.360000,-1.168231,-1.463645,-1.884794,-2.178988,-2.541543,-2.956588,-3.416800,-3.463188
2.370000,-1.026627,-1.481956,-1.970245,-2.381628,-2.703899,-2.944381,-3.410697,-3.710994
2.380000,-1.036393,-1.414817,-2.075227,-2.457313,-2.818647,-2.981003,-3.210498,-3.615778
2.390000,-1.225605,-1.666285,-1.911650,-2.285191,-2.585489,-2.934615,-3.284962,-3.610895
2.400000,-1.341573,-1.650416,-1.875029,-2.368200,-2.653849,-3.096971,-3.256886,-3.647517
2.410000,-1.193866,-1.702907,-1.966583,-2.342565,-2.882124,-3.083543,-3.435111,-3.774472
2.420000,-1.240253,-1.702907,-2.041047,-2.574502,-2.650187,-3.101854,-3.400931,-3.859922
2.430000,-1.419699,-1.654078,-2.071565,-2.429236,-2.934615,-3.219043,-3.493706,-3.610895
2.440000,-1.206073,-1.663844,-2.236362,-2.561074,-2.725872,-3.023728,-3.552300,-3.780575
2.450000,-1.448997,-1.886015,-2.091096,-2.440223,-2.862593,-3.127489,-3.472953,-3.713436
2.460000,-1.331807,-1.721218,-2.071565,-2.480507,-2.979782,-3.214160,-3.631647,-3.664607
2.470000,-1.308614,-1.826200,-2.238804,-2.663615,-2.915084,-3.220264,-3.476616,-3.945373
2.480000,-1.490501,-1.751736,-2.207065,-2.482948,-2.884565,-3.407034,-3.678035,-3.863584
2.490000,-1.501488,-1.867704,-2.222934,-2.496376,-3.017624,-3.366751,-3.437552,-3.791562
2.500000,-1.492943,-1.831083,-2.407263,-2.700237,-2.851606,-3.223926,-3.466850,-3.735409
2.510000,-1.622339,-1.834745,-2.265660,-2.803998,-2.893111,-3.458305,-3.524224,-3.823301
2.520000,-1.494163,-1.895781,-2.253452,-2.620890,-3.139696,-3.338674,-3.515679,-4.003967
2.530000,-1.663844,-1.839628,-2.310826,-2.580606,-3.066453,-3.366751,-3.657282,-3.857481
2.540000,-1.685817,-2.104524,-2.373083,-2.686809,-3.095750,-3.470512,-3.581598,-3.867247
2.550000,-1.671168,-2.084993,-2.489052,-2.863813,-3.018845,-3.273976,-3.851377,-3.908751
2.560000,-1.799344,-2.203403,-2.548867,-2.847944,-3.068894,-3.585260,-3.812314,-4.061341
2.570000,-1.611353,-2.135042,-2.330358,-2.681926,-3.178759,-3.472953,-3.614557,-3.977111
2.580000,-1.826200,-2.185092,-2.547646,-2.863813,-3.249561,-3.585260,-3.892882,-3.920958
2.590000,-1.749294,-2.059358,-2.509804,-2.960250,-3.077440,-3.632868,-3.709773,-4.039368
2.600000,-1.739528,-2.163119,-2.550088,-2.742962,-3.160449,-3.584039,-3.853819,-4.056458
2.610000,-1.743191,-2.303502,-2.501259,-2.830854,-3.361868,-3.482719,-3.812314,-3.973449
2.620000,-1.888457,-2.308385,-2.550088,-3.054246,-3.332570,-3.669490,-3.792782,-3.981994
2.630000,-1.839628,-2.158236,-2.545205,-3.018845,-3.197070,-3.615778,-3.718318,-4.195621
2.640000,-1.917754,-2.222934,-2.768597,-3.095750,-3.313039,-3.574273,-3.981994,-4.182193
2.650000,-1.782254,-2.423133,-2.567178,-3.109178,-3.371633,-3.641413,-3.758602,-4.119936
2.660000,-2.075227,-2.391394,-2.558633,-2.952926,-3.283742,-3.530327,-3.785458,-4.266423
2.670000,-2.125277,-2.362097,-2.583047,-3.006638,-3.410697,-3.657282,-4.006409,-4.223697
2.680000,-2.122835,-2.352331,-2.626993,-3.166552,-3.270314,-3.637751,-3.869688,-4.139467
2.690000,-1.944610,-2.374304,-2.812543,-3.195850,-3.494926,-3.606012,-4.097963,-4.204166
2.700000,-2.054475,-2.453651,-2.739300,-3.184863,-3.558404,-3.826963,-3.916075,-4.263981
2.710000,-1.953155,-2.452430,-2.897993,-3.214160,-3.364309,-3.841611,-3.939269,-4.148013
2.720000,-2.203403,-2.620890,-2.738079,-3.140917,-3.598688,-3.813535,-3.931945,-4.113832
2.730000,-2.209506,-2.443885,-2.908980,-3.098192,-3.637751,-3.889220,-4.119936,-4.189517
2.740000,-2.159457,-2.616007,-2.951705,-3.200732,-3.626764,-3.671931,-4.067445,-4.245670
2.750000,-2.235142,-2.616007,-2.860151,-3.363088,-3.519341,-3.909972,-3.924620,-4.172427
2.760000,-2.377966,-2.602579,-2.805219,-3.236133,-3.573053,-3.790341,-4.123598,-4.161440
