Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,0.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
16000.870000,-9.581445,-9.259174,-8.763561,-8.573129,-7.989624,-7.785763,-7.161975,-6.679789
16000.880000,-9.464256,-9.174945,-9.010147,-8.225223,-8.248417,-7.623407,-7.154650,-6.585794
16000.890000,-9.311666,-8.991836,-8.902724,-8.725719,-8.324102,-7.749142,-6.988632,-6.276951
16000.900000,-9.391012,-8.975967,-8.606088,-8.459602,-8.010376,-7.719844,-6.975204,-6.064546
16000.910000,-9.228656,-9.152972,-8.648814,-8.252079,-7.813840,-7.276722,-7.098497,-5.970550
16000.920000,-9.453269,-9.165179,-8.521859,-8.361944,-7.765011,-7.526970,-7.076524,-6.135348
16000.930000,-9.362936,-8.968643,-8.805066,-8.105592,-7.939574,-7.544060,-6.950790,-6.250095
16000.940000,-9.218891,-9.148089,-9.018692,-8.104372,-7.729610,-7.194934,-7.000839,-6.420996
16000.950000,-9.472801,-9.057755,-8.999161,-8.556039,-8.017700,-7.197375,-6.982528,-5.853361
16000.960000,-9.303120,-8.785534,-8.398566,-8.336309,-7.883421,-6.999619,-6.489357,-5.958343
16000.970000,-9.287251,-8.951553,-8.512093,-8.516976,-7.837034,-7.081407,-6.441749,-5.893645
16000.980000,-9.195697,-8.916152,-8.626841,-8.317998,-7.578241,-7.284047,-6.301366,-6.120699
16000.990000,-9.312886,-8.827039,-8.300908,-7.874876,-7.877317,-7.163195,-6.608988,-5.587243
16001.000000,-9.283589,-8.881971,-8.359503,-8.239872,-7.577020,-7.170520,-6.645609,-5.743496
16001.010000,-9.495995,-8.807507,-8.664683,-8.105592,-7.384146,-7.036240,-6.538186,-5.760586
16001.020000,-9.246967,-8.761120,-8.208133,-7.955444,-7.367056,-7.122911,-6.163424,-5.855802
16001.030000,-9.161517,-8.927138,-8.497444,-8.215457,-7.683223,-7.118029,-6.252537,-5.412680
16001.040000,-9.255512,-8.902724,-8.256962,-8.205692,-7.716182,-6.667582,-6.079194,-5.357748
16001.050000,-9.288472,-8.958877,-8.596323,-7.806516,-7.181506,-6.746929,-5.968109,-5.795987
16001.060000,-9.321431,-8.995499,-8.370489,-8.193484,-7.540398,-6.611429,-6.213474,-5.648280
16001.070000,-8.990616,-8.911269,-8.460822,-7.984741,-7.342641,-6.989853,-5.922942,-5.517662
16001.080000,-9.107805,-8.604868,-8.180056,-8.031128,-7.080186,-6.889754,-5.985199,-5.383383
16001.090000,-8.985733,-8.790417,-8.208133,-8.005493,-7.386587,-6.637064,-5.970550,-5.512779
16001.100000,-9.090715,-8.454719,-8.045777,-8.044556,-7.143664,-6.931258,-5.745937,-5.208820
16001.110000,-8.817273,-8.520638,-8.199588,-7.591669,-6.921492,-6.331884,-5.820401,-5.368734
16001.120000,-8.989395,-8.551156,-8.084840,-7.489128,-6.938582,-6.771344,-5.811856,-5.285725
16001.130000,-8.883192,-8.468147,-8.061646,-7.468376,-7.357290,-6.689555,-5.848478,-5.052567
16001.140000,-9.183490,-8.704967,-8.390021,-7.486687,-7.290150,-6.390478,-6.082856,-5.216144
16001.150000,-8.853895,-8.770886,-8.115358,-7.479362,-7.341421,-6.429541,-5.537194,-4.834058
16001.160000,-9.144427,-8.458381,-8.066529,-7.337758,-7.270619,-6.225681,-5.672694,-5.170977
16001.170000,-9.107805,-8.658579,-7.797971,-7.716182,-7.179065,-6.493019,-5.487144,-5.212482
16001.180000,-8.857557,-8.214237,-7.843137,-7.457389,-6.823835,-6.505226,-5.529870,-5.207599
16001.190000,-8.543832,-8.183719,-7.691768,-7.244984,-6.657816,-6.374609,-5.849699,-5.037919
16001.200000,-9.049210,-8.551156,-7.906615,-7.489128,-6.988632,-5.969329,-5.664149,-4.604562
16001.210000,-9.017472,-8.139773,-7.944457,-7.625849,-7.071641,-6.442969,-5.350423,-5.044022
16001.220000,-9.005264,-8.360723,-8.122683,-7.445182,-6.522316,-5.996185,-5.372396,-4.775463
16001.230000,-8.958877,-8.188602,-7.895628,-7.445182,-6.651713,-6.065766,-5.114824,-4.763256
16001.240000,-8.608530,-8.359503,-7.663691,-7.014267,-6.931258,-5.727626,-5.261311,-4.405585
16001.250000,-8.402228,-7.989624,-7.504997,-7.032578,-6.783551,-5.938811,-5.288167,-4.257877
16001.260000,-8.549935,-8.027466,-7.630732,-7.299916,-6.691997,-6.191501,-5.076982,-4.768139
16001.270000,-8.606088,-8.320439,-7.572137,-7.191272,-6.240330,-5.605554,-5.268635,-4.644846
16001.280000,-8.763561,-7.920043,-7.680781,-7.136339,-6.275731,-6.031586,-5.124590,-4.252995
16001.290000,-8.682994,-7.999390,-7.566033,-7.323110,-6.197604,-5.788663,-5.125811,-4.420233
16001.300000,-8.643931,-7.804074,-7.450065,-7.223011,-6.572366,-5.626307,-5.294270,-4.289616
16001.310000,-8.220340,-8.018921,-7.649042,-7.150988,-6.269627,-5.905852,-5.230793,-4.179751
16001.320000,-8.480354,-7.773556,-7.380484,-7.039902,-6.123140,-5.817960,-4.691234,-3.877012
16001.330000,-8.110475,-7.861448,-7.696651,-6.645609,-6.524758,-5.806973,-4.675364,-4.151675
16001.340000,-8.471809,-8.184939,-7.142443,-6.577249,-6.134127,-5.438315,-4.853590,-4.300603
16001.350000,-8.370489,-7.832151,-7.533074,-6.549172,-5.916838,-5.683680,-4.502022,-4.115053
16001.360000,-8.361944,-7.771115,-7.065537,-6.861677,-5.910735,-5.429770,-4.581369,-3.667048
16001.370000,-8.370489,-7.777218,-7.146105,-6.502785,-6.108492,-5.411460,-4.926833,-3.929503
16001.380000,-8.250858,-7.773556,-7.154650,-6.877546,-6.076753,-5.174640,-4.364080,-4.018616
16001.390000,-8.255741,-7.612421,-6.917830,-6.766461,-5.693446,-5.061112,-4.362860,-4.057679
16001.400000,-8.237430,-7.666133,-7.321889,-6.496681,-5.804532,-5.417563,-4.199283,-3.469291
16001.410000,-7.976196,-7.851682,-7.244984,-6.351415,-5.824063,-5.430991,-4.450752,-3.690242
16001.420000,-8.028687,-7.478141,-7.010605,-6.397803,-6.035248,-5.190509,-4.421454,-3.317922
16001.430000,-8.105592,-7.721065,-6.971542,-6.538186,-5.637293,-4.968338,-4.277409,-3.671931
16001.440000,-7.773556,-7.719844,-7.216907,-6.195163,-5.504234,-4.737621,-4.126040,-3.785458
16001.450000,-8.272831,-7.497673,-7.204700,-6.607767,-5.477379,-5.097734,-4.202945,-3.424125
16001.460000,-8.282597,-7.512322,-7.118029,-6.164645,-5.771572,-4.841382,-4.395819,-3.327687
16001.470000,-7.982300,-7.224231,-6.748150,-6.158541,-5.321126,-4.740063,-4.287175,-3.273976
16001.480000,-7.661250,-7.501335,-6.696880,-5.964446,-5.439536,-4.950027,-4.325017,-3.371633
16001.490000,-8.038453,-7.236439,-6.518654,-6.241550,-5.605554,-5.047684,-3.916075,-3.176318
16001.500000,-8.122683,-7.396353,-6.966659,-6.364843,-5.181964,-4.895094,-4.244450,-3.432670
16001.510000,-7.777218,-7.491569,-6.781109,-6.276951,-5.648280,-4.519112,-3.819638,-3.241016
16001.520000,-7.827268,-7.082628,-6.593118,-6.168307,-5.568933,-4.824292,-3.544976,-2.844282
16001.530000,-7.682002,-7.491569,-6.761578,-5.781338,-5.076982,-4.328679,-3.906310,-3.051804
16001.540000,-7.691768,-7.157092,-6.324559,-5.738613,-5.492027,-4.521553,-3.902647,-3.077440
16001.550000,-7.815061,-7.404898,-6.684672,-6.097505,-5.252766,-4.652171,-3.480278,-2.802777
16001.560000,-7.428092,-7.044785,-6.213474,-5.725185,-5.385824,-4.534981,-3.508354,-2.872358
16001.570000,-7.441520,-6.795758,-6.187839,-5.510338,-5.291829,-4.589914,-3.271534,-2.609903
16001.580000,-7.559930,-6.728618,-6.442969,-5.785000,-5.058671,-4.299382,-3.288624,-2.957809
16001.590000,-7.651484,-6.945907,-6.356298,-5.782559,-4.698558,-4.493477,-3.256886,-2.446326
16001.600000,-7.252308,-6.673686,-6.351415,-5.711757,-5.113603,-3.863584,-3.527886,-2.382849
16001.610000,-7.389029,-6.585794,-6.336767,-5.468833,-4.781567,-4.090639,-3.490043,-2.664836
16001.620000,-7.531853,-6.550393,-6.455177,-5.357748,-4.773022,-3.812314,-3.499809,-2.630655
16001.630000,-7.273060,-6.607767,-5.972992,-5.249104,-4.683909,-4.205386,-3.118944,-2.117952
16001.640000,-7.318227,-6.961776,-6.278172,-5.159991,-4.505684,-3.995422,-2.888228,-2.157015
16001.650000,-7.425650,-6.405127,-6.023041,-5.451743,-4.607004,-3.692683,-3.020066,-2.288853
16001.660000,-7.243763,-6.367285,-5.774014,-5.466392,-4.453193,-4.050355,-3.216602,-2.305943
16001.670000,-7.096056,-6.785992,-5.992523,-5.373617,-4.237125,-3.553521,-3.015183,-2.415808
16001.680000,-6.878767,-6.407568,-6.149996,-5.257649,-4.648508,-3.925841,-2.663615,-1.835966
16001.690000,-7.285267,-6.306249,-6.149996,-5.012284,-4.163882,-3.866026,-2.703899,-1.811551
16001.700000,-7.359731,-6.431983,-5.893645,-5.076982,-4.650950,-3.809873,-2.899214,-2.249790
16001.710000,-6.771344,-6.585794,-5.957122,-4.985428,-4.315251,-3.709773,-2.878462,-2.196078
16001.720000,-6.812848,-6.417334,-5.799649,-5.149004,-4.360418,-3.453422,-2.703899,-1.715114
16001.730000,-7.131456,-6.243992,-5.494469,-4.658274,-4.174868,-3.488823,-2.762493,-1.615015
16001.740000,-7.177844,-6.301366,-5.590906,-4.711986,-4.249332,-3.293507,-2.391394,-1.588159
16001.750000,-6.976425,-6.215915,-5.686122,-5.070878,-4.210269,-3.055467,-2.622110,-1.571069
16001.760000,-6.634623,-5.902190,-5.344320,-4.936599,-3.786679,-3.183642,-2.241245,-1.544213
16001.770000,-6.962997,-6.082856,-5.521324,-4.655833,-3.697566,-3.441215,-2.199741,-1.541772
16001.780000,-7.027695,-6.041352,-5.122148,-4.652171,-4.062562,-2.911421,-2.116732,-1.298848
16001.790000,-6.425879,-5.792325,-5.283284,-4.572824,-3.944152,-3.175097,-2.137484,-1.311055
16001.800000,-6.888533,-6.077974,-5.184405,-4.475166,-3.809873,-3.328908,-2.292515,-1.132830
16001.810000,-6.604105,-6.190280,-4.972000,-4.425116,-3.718318,-3.013962,-2.399939,-1.488060
16001.820000,-6.467384,-5.622644,-5.025711,-4.329900,-3.834287,-2.677043,-1.879911,-1.218280
16001.830000,-6.661479,-5.937591,-5.131914,-4.589914,-3.669490,-2.861372,-1.901884,-1.040055
16001.840000,-6.750591,-5.670253,-5.395590,-4.578927,-3.637751,-2.508583,-2.050813,-0.943618
16001.850000,-6.313573,-5.642176,-5.272297,-4.343328,-3.555962,-2.900435,-1.729763,-0.806897
16001.860000,-6.090181,-5.520104,-4.921950,-4.139467,-3.442435,-2.813764,-2.066682,-1.237812
16001.870000,-6.056001,-5.379721,-4.696117,-4.179751,-3.669490,-2.911421,-1.770047,-1.038834
16001.880000,-6.427100,-5.708095,-5.139239,-4.017395,-3.215381,-2.546426,-1.894560,-0.897230
16001.890000,-6.181735,-5.821622,-5.125811,-3.944152,-3.259327,-2.801556,-1.534447,-0.708019
16001.900000,-6.317235,-5.518883,-4.711986,-4.226139,-3.493706,-2.547646,-1.844511,-0.708019
16001.910000,-6.416114,-5.754482,-4.923171,-3.952697,-3.160449,-2.529335,-1.582055,-0.445563
16001.920000,-5.955901,-5.327230,-4.458076,-3.715877,-3.212940,-2.473182,-1.580835,-0.371099
16001.930000,-6.130465,-5.614099,-4.720531,-3.718318,-3.011521,-2.026398,-1.345235,-0.656748
16001.940000,-6.202487,-5.308919,-4.577707,-3.895323,-2.928511,-1.914092,-1.561303,-0.831312
16001.950000,-5.777676,-5.001297,-4.641184,-3.675593,-2.688029,-2.325475,-1.154803,-0.253910
16001.960000,-5.805753,-5.372396,-4.274968,-3.757382,-2.637980,-2.126497,-1.450217,-0.598154
16001.970000,-5.909514,-5.014725,-4.525216,-3.909972,-3.123827,-1.887236,-1.268330,-0.174563
16001.980000,-5.830167,-5.083085,-4.383612,-3.405814,-2.613565,-1.751736,-0.948501,-0.469978
16001.990000,-5.607996,-5.168536,-4.157778,-3.475395,-2.932174,-1.918975,-0.889906,-0.313725
16002.000000,-5.678798,-4.791333,-3.991760,-3.380179,-2.423133,-2.148470,-1.220722,-0.466316
16002.010000,-5.704433,-5.124590,-4.089418,-3.322805,-2.839399,-1.503929,-0.797131,-0.040284
16002.020000,-5.719081,-4.946365,-4.271305,-3.376516,-2.353552,-1.909209,-0.916762,-0.341802
16002.030000,-5.406577,-4.609445,-4.063783,-3.230030,-2.301061,-1.729763,-0.567636,0.069581
16002.040000,-5.705653,-4.837720,-3.896544,-3.377737,-2.437781,-1.590600,-0.596933,-0.120851
16002.050000,-5.527428,-4.548409,-3.841611,-2.916304,-2.132601,-1.403830,-0.601816,0.112306
16002.060000,-5.612879,-4.904860,-4.069886,-2.977340,-2.080110,-1.236591,-0.557870,-0.018311
16002.070000,-5.105058,-4.583810,-4.029603,-3.177539,-2.334020,-1.188983,-0.551766,0.330816
16002.080000,-5.250324,-4.274968,-3.953918,-3.101854,-2.078889,-1.506371,-0.458991,0.235599
16002.090000,-5.227131,-4.802319,-3.896544,-2.803998,-2.312047,-1.119402,-0.737316,0.590829
16002.100000,-5.092851,-4.274968,-3.885557,-2.938277,-1.856718,-1.195087,-0.145266,0.269780
16002.110000,-5.062333,-4.458076,-3.408255,-2.710002,-2.304723,-1.131609,-0.584726,0.454108
16002.120000,-5.305257,-4.168765,-3.812314,-2.858930,-2.076448,-1.361105,-0.473640,0.346685
16002.130000,-5.078202,-4.301823,-3.444877,-2.856489,-1.811551,-0.987564,-0.037842,0.451667
16002.140000,-4.768139,-4.074769,-3.507134,-2.543984,-1.877470,-1.049821,0.064698,0.836194
16002.150000,-4.871901,-4.102846,-3.632868,-2.777142,-1.613794,-0.799573,-0.393072,0.963149
16002.160000,-4.898756,-4.294499,-3.400931,-2.711223,-1.491722,-0.820325,-0.284428,1.096208
16002.170000,-4.591135,-4.375067,-3.162890,-2.702678,-1.601587,-0.954604,0.280766,1.088884
16002.180000,-4.480049,-4.033265,-3.004196,-2.636759,-1.871366,-0.870375,-0.162356,0.739757
16002.190000,-4.559396,-3.898985,-3.420462,-2.285191,-1.597925,-0.841077,0.316167,1.126726
16002.200000,-4.685130,-3.731746,-2.930953,-2.480507,-1.315938,-0.360113,0.479744,0.915541
16002.210000,-4.904860,-3.851377,-2.805219,-2.325475,-1.583276,-0.571298,0.222171,0.844739
16002.220000,-4.502022,-3.784237,-2.725872,-2.014191,-1.093767,-0.335698,0.155032,1.380636
16002.230000,-4.578927,-3.529107,-2.965133,-2.294957,-1.320821,-0.310063,0.657969,1.357443
16002.240000,-4.554513,-3.867247,-2.891890,-2.341344,-1.472190,-0.660410,0.412604,1.176776
16002.250000,-4.588693,-3.870909,-3.010300,-2.064240,-1.184100,-0.195315,0.407721,1.601587
16002.260000,-4.336004,-3.464408,-2.707561,-2.229038,-1.335470,-0.531014,0.817884,1.705348
16002.270000,-4.016175,-3.785458,-2.745403,-1.823758,-1.179217,-0.267338,0.360113,1.411154
16002.280000,-4.224918,-3.592584,-2.858930,-1.627222,-0.815442,-0.208743,0.523690,1.398947
16002.290000,-4.447089,-3.676814,-2.893111,-2.015412,-1.169451,-0.390631,0.877699,1.589380
16002.300000,-3.917296,-3.121386,-2.661173,-1.593042,-0.914321,0.256352,1.047379,1.801785
16002.310000,-4.190738,-3.565728,-2.319371,-1.447776,-1.102312,-0.180667,0.974136,1.588159
16002.320000,-3.846494,-3.505913,-2.684367,-1.823758,-0.731212,-0.098878,0.644541,1.641871
16002.330000,-3.912413,-3.018845,-2.456092,-1.430686,-0.632334,-0.126955,1.091325,1.980011
16002.340000,-3.612116,-3.306935,-2.580606,-1.771267,-0.683604,-0.073243,1.281758,1.704128
16002.350000,-3.850156,-2.872358,-2.128939,-1.495384,-0.548104,0.279545,1.069352,2.132601
16002.360000,-4.002747,-2.915084,-1.904326,-1.176776,-0.336919,0.169680,1.220722,1.910430
16002.370000,-3.448539,-2.753948,-1.978790,-1.120623,-0.595712,0.220951,1.126726,2.088655
16002.380000,-3.619440,-2.678264,-2.143587,-1.187762,-0.424811,0.379644,1.379416,1.988556
16002.390000,-3.375296,-2.814984,-2.292515,-1.455100,-0.307622,0.631113,1.630884,2.032502
16002.400000,-3.304494,-2.828412,-2.136263,-1.287861,-0.079347,0.291752,1.519799,2.152132
16002.410000,-3.352102,-2.446326,-2.023957,-1.047379,-0.418708,0.668956,1.679713,2.374304
16002.420000,-3.366751,-2.801556,-1.905547,-1.020523,-0.052491,0.904555,1.816434,2.574502
16002.430000,-3.577935,-2.611124,-2.015412,-1.168231,-0.101320,0.789807,1.866484,2.617227
16002.440000,-3.198291,-2.365759,-1.676051,-1.113298,0.059815,0.954604,1.429465,2.260777
16002.450000,-3.150683,-2.763714,-1.632105,-0.935073,-0.185550,1.027848,1.666285,2.639200
16002.460000,-3.313039,-2.146029,-1.506371,-1.004654,0.388190,1.187762,1.886015,2.727092
16002.470000,-3.299611,-2.580606,-1.380636,-0.836194,0.216068,1.064469,1.601587,2.763714
16002.480000,-3.159228,-2.349889,-1.505150,-0.566415,-0.029297,0.839857,2.052033,2.670939
16002.490000,-2.802777,-2.481727,-1.330587,-0.858167,0.483406,0.904555,1.821317,2.633097
16002.500000,-3.151904,-2.089876,-1.464866,-0.631113,0.122072,1.306172,2.105745,2.852827
16002.510000,-3.015183,-2.354772,-1.351339,-0.411383,0.661631,0.955825,1.877470,3.088426
