Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,0.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
0.250000,-1.809110,-2.345006,-2.877241,-3.873350,-4.697337,-5.225910,-5.888762,-6.757916
0.260000,-1.850614,-2.617227,-3.103075,-3.757382,-4.995193,-5.532311,-6.449073,-6.691997
0.270000,-1.361105,-2.165560,-3.377737,-4.080873,-4.554513,-5.343099,-6.347753,-6.877546
0.280000,-1.626001,-2.331579,-3.278859,-4.311589,-4.950027,-5.396811,-6.175631,-6.713970
0.290000,-1.547875,-2.537881,-3.563287,-3.913634,-4.991531,-5.659266,-6.073091,-6.876326
0.300000,-1.809110,-2.778363,-3.487602,-4.371405,-4.848707,-5.526207,-6.314794,-6.959335
0.310000,-1.774929,-2.744182,-3.463188,-4.240787,-5.318685,-5.450523,-6.624857,-6.930037
0.320000,-1.704128,-2.952926,-3.424125,-4.614328,-5.199054,-5.797208,-6.618753,-7.019150
0.330000,-1.899443,-2.523232,-3.541314,-4.621653,-5.201495,-5.924163,-6.760357,-7.226673
0.340000,-1.774929,-3.165332,-3.635309,-4.355535,-5.179522,-5.881437,-6.253758,-7.059434
0.350000,-1.850614,-3.193408,-3.732967,-4.415351,-5.487144,-5.947356,-6.855573,-7.292592
0.360000,-2.072786,-3.170214,-3.942931,-4.483711,-5.261311,-5.776455,-6.413672,-7.150988
0.370000,-2.458534,-2.772259,-3.657282,-4.516670,-5.427329,-6.175631,-6.732280,-7.119249
0.380000,-2.462196,-3.283742,-3.673152,-4.377508,-5.632410,-6.320897,-6.955673,-7.182727
0.390000,-2.074006,-3.110399,-4.049134,-4.874342,-5.301595,-5.970550,-6.483253,-7.082628
0.400000,-2.238804,-3.118944,-4.276188,-4.838941,-5.221027,-6.131685,-6.613870,-7.401236
0.410000,-2.199741,-3.208057,-3.983215,-5.022049,-5.445640,-6.329442,-6.698100,-7.273060
0.420000,-2.764935,-3.298390,-4.157778,-5.012284,-5.528649,-6.318456,-6.837263,-7.723507
0.430000,-2.309606,-3.347219,-4.100404,-5.195392,-5.877775,-6.209812,-6.886091,-7.420768
0.440000,-2.887007,-3.591363,-4.298161,-4.711986,-5.443198,-6.218357,-7.202258,-7.668574
0.450000,-2.478065,-3.212940,-4.428779,-5.065995,-5.919280,-6.652934,-6.900740,-7.413443
0.460000,-2.761273,-3.429007,-4.281071,-4.942702,-5.675135,-6.311131,-6.847028,-7.480583
0.470000,-3.004196,-3.614557,-4.610666,-4.859693,-5.618982,-6.511330,-7.169299,-7.833371
0.480000,-2.883345,-3.636530,-4.314031,-5.434653,-5.974212,-6.350195,-7.093614,-7.456168
0.490000,-2.833295,-4.022278,-4.729076,-5.285725,-5.986419,-6.572366,-7.111925,-7.470817
0.500000,-3.109178,-3.952697,-4.261540,-5.155108,-5.959564,-6.485695,-7.468376,-7.863890
0.510000,-2.785687,-3.678035,-4.332341,-5.057450,-6.206149,-6.480812,-7.171740,-8.055543
0.520000,-2.878462,-4.157778,-4.459297,-5.247883,-5.940032,-6.591897,-7.133898,-7.675898
0.530000,-3.381399,-3.930724,-4.455634,-5.622644,-6.272068,-6.468605,-7.236439,-7.580682
0.540000,-3.245899,-4.000305,-4.751049,-5.344320,-5.947356,-6.788434,-7.511101,-8.086061
0.550000,-3.264210,-3.956359,-4.849928,-5.684901,-6.003510,-6.677348,-7.463493,-8.026246
0.560000,-3.499809,-4.316472,-4.703441,-5.299153,-6.550393,-6.768902,-7.702754,-8.242313
0.570000,-3.625544,-4.287175,-4.807202,-5.926604,-6.478370,-7.081407,-7.309682,-8.086061
0.580000,-3.192187,-3.961242,-5.034257,-5.709316,-6.088960,-6.922713,-7.719844,-8.165408
0.590000,-3.630426,-4.329900,-5.180743,-5.941253,-6.654154,-6.817731,-7.546502,-7.893187
0.600000,-3.559625,-4.528878,-4.842603,-6.042573,-6.294041,-7.061875,-7.507439,-8.078737
0.610000,-3.643854,-4.099184,-5.015946,-5.952239,-6.591897,-7.103380,-7.497673,-8.338750
0.620000,-3.551080,-4.281071,-5.424887,-5.756924,-6.516213,-6.945907,-7.768673,-8.328985
0.630000,-3.654841,-4.732738,-5.371176,-6.137789,-6.484474,-6.972763,-7.652705,-8.006714
0.640000,-3.649958,-4.669261,-5.107500,-6.036469,-6.344091,-7.406119,-7.789425,-8.114137
0.650000,-4.099184,-4.826734,-5.344320,-5.959564,-6.877546,-7.386587,-7.498894,-8.491341
0.660000,-3.703670,-4.860914,-5.468833,-6.101167,-6.438087,-7.273060,-8.064088,-8.409552
0.670000,-3.690242,-4.554513,-5.299153,-5.886320,-6.500343,-7.572137,-8.144656,-8.327764
0.680000,-3.742733,-4.665599,-5.560388,-6.146334,-6.949569,-7.495232,-8.119020,-8.285039
0.690000,-3.836728,-4.990311,-5.286946,-6.115816,-6.684672,-7.336538,-7.744259,-8.308232
0.700000,-4.213931,-5.057450,-5.741054,-6.058442,-7.148547,-7.474479,-7.942016,-8.443732
0.710000,-4.072328,-5.040360,-5.874113,-6.507668,-6.792096,-7.601434,-7.718624,-8.420539
0.720000,-4.394598,-5.103838,-5.493248,-6.545510,-6.847028,-7.378042,-8.199588,-8.733043
0.730000,-4.080873,-4.963455,-5.968109,-6.496681,-6.840925,-7.317006,-8.192264,-8.357061
0.740000,-4.427558,-4.885328,-6.052338,-6.655375,-7.223011,-7.476921,-8.071412,-8.678111
0.750000,-4.516670,-5.096513,-6.037690,-6.229343,-7.126574,-7.600214,-8.200809,-8.654917
0.760000,-4.339666,-5.427329,-5.830167,-6.710307,-6.849470,-7.459831,-8.465705,-8.603647
0.770000,-4.237125,-5.178302,-5.944915,-6.479591,-7.255970,-7.446403,-8.333867,-8.811170
0.780000,-4.271305,-5.014725,-6.040131,-6.423438,-7.314565,-7.564813,-8.050660,-8.363165
0.790000,-4.719310,-5.478599,-5.763027,-6.782330,-7.557488,-7.866331,-8.547494,-8.410773
0.800000,-4.696117,-5.131914,-6.124361,-6.627298,-7.452506,-7.901732,-8.280156,-8.453498
0.810000,-4.892653,-5.520104,-6.005951,-6.551614,-7.522087,-7.601434,-8.394903,-8.851453
0.820000,-4.852369,-5.571374,-6.377050,-6.799420,-7.161975,-7.777218,-8.213016,-8.755016
0.830000,-4.958572,-5.804532,-6.052338,-6.809186,-7.214466,-7.855344,-8.448615,-9.069963
0.840000,-4.760815,-5.573816,-6.364843,-6.785992,-7.635615,-8.021363,-8.342412,-9.041886
0.850000,-4.816968,-5.935149,-6.169528,-7.104601,-7.511101,-8.012818,-8.728161,-9.065080
0.860000,-4.859693,-5.538415,-6.362402,-6.727398,-7.382925,-7.910277,-8.418097,-8.917372
0.870000,-4.892653,-5.744717,-6.539406,-7.252308,-7.312123,-7.973754,-8.321660,-8.623178
0.880000,-5.015946,-5.763027,-6.367285,-6.983749,-7.855344,-8.093385,-8.277714,-8.934463
0.890000,-5.159991,-5.820401,-6.285496,-7.238880,-7.376822,-8.068971,-8.618296,-9.044327
0.900000,-5.363851,-5.754482,-6.331884,-6.858015,-7.674678,-8.116579,-8.661021,-8.722057
0.910000,-5.363851,-6.226902,-6.691997,-7.164416,-7.544060,-8.391241,-8.720836,-8.867323
0.920000,-5.319905,-5.965667,-6.380713,-6.923934,-7.652705,-8.147097,-8.446174,-8.706188
0.930000,-5.251545,-5.832609,-6.635843,-7.155871,-7.556268,-8.115358,-8.682994,-9.190814
0.940000,-5.615320,-5.914397,-6.447852,-7.147326,-8.020142,-8.303349,-8.465705,-8.842908
0.950000,-5.393149,-5.836271,-7.006943,-7.303578,-7.885863,-8.427863,-8.526741,-8.803845
0.960000,-5.515221,-5.907073,-7.086290,-7.415885,-8.048219,-8.569467,-8.737926,-9.133440
0.970000,-5.606775,-6.085298,-6.734722,-7.569696,-8.162966,-8.249638,-9.071183,-8.908827
0.980000,-5.449302,-6.368505,-6.706645,-7.458610,-8.078737,-8.134890,-8.687877,-8.961318
0.990000,-5.783780,-6.211032,-7.212024,-7.733272,-7.995727,-8.363165,-8.553597,-9.442283
1.000000,-5.427329,-6.565042,-7.193713,-7.375601,-7.944457,-8.304570,-8.575570,-9.404440
1.010000,-5.516442,-6.145113,-7.124132,-7.297475,-7.796750,-8.332647,-8.861219,-9.008927
1.020000,-5.876555,-6.325780,-6.934920,-7.559930,-8.394903,-8.833143,-9.115129,-8.968643
1.030000,-6.119478,-6.650492,-6.867781,-7.826047,-8.410773,-8.831922,-9.146868,-8.997940
1.040000,-6.058442,-6.574807,-7.046006,-7.424430,-8.324102,-8.448615,-8.708629,-9.508202
1.050000,-6.057221,-6.838483,-6.980087,-7.461051,-8.335088,-8.573129,-9.062638,-9.311666
1.060000,-6.095064,-6.849470,-7.391470,-7.727169,-7.992065,-8.375372,-9.063859,-9.558251
1.070000,-5.965667,-6.505226,-7.164416,-8.055543,-8.150759,-8.426642,-8.980850,-9.491112
1.080000,-5.994965,-6.429541,-7.417105,-8.092164,-8.053101,-8.658579,-8.824598,-9.045548
1.090000,-5.883879,-6.645609,-7.110704,-7.890745,-8.339971,-8.944228,-9.018692,-9.240864
1.100000,-6.479591,-6.660258,-7.566033,-8.140993,-8.576791,-8.693980,-9.187152,-9.229877
1.110000,-6.070649,-6.986191,-7.323110,-8.208133,-8.316777,-8.492561,-9.264057,-9.550927
1.120000,-6.204929,-6.677348,-7.712520,-8.011597,-8.676890,-8.946670,-9.336080,-9.616846
1.130000,-6.035248,-7.103380,-7.551385,-7.724727,-8.449836,-8.569467,-9.401999,-9.626612
1.140000,-6.189059,-6.933700,-7.378042,-8.288701,-8.534066,-9.079728,-9.062638,-9.692531
1.150000,-6.561379,-6.956893,-7.600214,-7.970092,-8.490120,-8.933242,-8.935683,-9.209125
1.160000,-6.435645,-7.321889,-7.767453,-8.123903,-8.422980,-9.078508,-8.991836,-9.436179
1.170000,-6.330663,-7.404898,-7.572137,-8.402228,-8.390021,-8.730602,-9.216449,-9.704738
1.180000,-6.761578,-7.102159,-7.780880,-8.165408,-8.333867,-9.177386,-9.004044,-9.257954
1.190000,-6.346532,-7.140002,-7.478141,-8.137331,-8.535286,-8.811170,-9.465476,-9.306783
1.200000,-6.417334,-7.224231,-7.849241,-8.077516,-8.800183,-9.179828,-9.067521,-9.316548
1.210000,-6.567483,-7.402457,-8.073854,-8.274052,-8.763561,-9.265278,-9.398337,-9.520409
1.220000,-6.717632,-7.254749,-7.755245,-8.270390,-8.723278,-8.990616,-9.454490,-9.448386
1.230000,-6.717632,-7.114366,-8.073854,-8.214237,-8.595102,-9.340963,-9.453269,-9.690089
1.240000,-7.060655,-7.100938,-8.057984,-8.623178,-8.597543,-9.129778,-9.173724,-9.683986
1.250000,-7.129015,-7.598993,-7.988403,-8.593881,-8.654917,-9.170062,-9.214008,-9.322652
1.260000,-6.959335,-7.536736,-7.918822,-8.410773,-8.933242,-8.875868,-9.188373,-9.587549
1.270000,-7.147326,-7.711299,-7.934691,-8.205692,-9.096818,-9.094377,-9.433738,-9.812161
1.280000,-6.858015,-7.725948,-8.324102,-8.623178,-8.686656,-9.166400,-9.648585,-9.366598
1.290000,-7.175402,-7.358511,-7.877317,-8.723278,-8.630503,-8.993057,-9.261616,-9.566796
1.300000,-7.168078,-7.550164,-8.114137,-8.298466,-9.077287,-8.947890,-9.511864,-9.808499
1.310000,-7.086290,-7.424430,-8.438849,-8.626841,-8.946670,-9.401999,-9.467918,-9.331197
1.320000,-7.282826,-7.528191,-8.407111,-8.641489,-9.019913,-9.281147,-9.765774,-9.798734
1.330000,-7.053330,-7.898070,-8.134890,-8.529183,-8.939345,-9.043107,-9.669337,-9.714504
1.340000,-7.009384,-7.551385,-8.020142,-8.753796,-8.945449,-9.079728,-9.460594,-9.850004
1.350000,-7.171740,-7.799191,-8.394903,-8.698863,-9.133440,-9.547265,-9.753567,-9.912261
1.360000,-7.389029,-7.994507,-8.501106,-8.551156,-9.231098,-9.223774,-9.527733,-9.622950
1.370000,-7.086290,-8.094606,-8.387579,-8.985733,-8.908827,-9.382467,-9.499657,-9.433738
1.380000,-7.326772,-7.854124,-8.344854,-8.700084,-9.214008,-9.495995,-9.405661,-9.655909
1.390000,-7.415885,-8.037232,-8.245975,-8.747692,-9.126116,-9.172503,-9.414206,-9.825589
1.400000,-7.413443,-8.264286,-8.628061,-8.729381,-9.233539,-9.099260,-9.668116,-9.487449
1.410000,-7.580682,-8.077516,-8.691539,-8.573129,-9.349508,-9.229877,-9.743801,-9.799954
1.420000,-7.749142,-8.228885,-8.426642,-8.768444,-9.039445,-9.582666,-9.845121,-9.378805
1.430000,-7.818723,-7.998169,-8.261845,-9.007706,-9.276265,-9.472801,-9.509422,-9.951324
1.440000,-7.572137,-8.137331,-8.645151,-8.861219,-9.226215,-9.367819,-9.851225,-9.644923
1.450000,-7.623407,-8.034791,-8.333867,-8.676890,-8.953994,-9.360494,-9.724269,-9.693751
1.460000,-7.882200,-7.901732,-8.636606,-8.899062,-9.055314,-9.676661,-9.609522,-9.974517
1.470000,-7.756466,-8.198367,-8.548714,-9.016251,-9.013809,-9.605859,-9.427634,-9.571679
1.480000,-8.064088,-8.068971,-8.836805,-9.138323,-9.083391,-9.649805,-9.875639,-9.957427
1.490000,-8.082399,-8.208133,-8.835584,-8.790417,-9.091936,-9.708400,-9.495995,-9.400778
1.500000,-7.915160,-8.556039,-8.576791,-8.934463,-9.581445,-9.276265,-9.461814,-9.607080
1.510000,-7.788205,-8.609751,-9.039445,-8.819715,-9.255512,-9.677882,-9.886625,-9.976959
1.520000,-7.869993,-8.568246,-8.720836,-9.056535,-9.565576,-9.317769,-9.666896,-9.890288
1.530000,-8.010376,-8.300908,-8.545052,-8.910048,-9.620508,-9.360494,-9.843900,-9.415427
1.540000,-8.020142,-8.330205,-8.880751,-9.223774,-9.416648,-9.432517,-9.694972,-9.647364
1.550000,-7.856565,-8.658579,-8.900282,-8.969863,-9.392233,-9.557031,-9.940337,-9.664454
1.560000,-8.348516,-8.403449,-8.847791,-9.220111,-9.311666,-9.301900,-9.885405,-9.718166
1.570000,-8.236210,-8.665904,-8.643931,-8.943008,-9.474022,-9.559472,-9.885405,-9.837797
1.580000,-8.346075,-8.419318,-8.812390,-9.425193,-9.442283,-9.753567,-9.533837,-9.868315
1.590000,-7.880980,-8.430304,-8.928359,-9.325093,-9.702296,-9.465476,-9.969635,-9.734035
1.600000,-8.443732,-8.797742,-8.996719,-9.537499,-9.643702,-9.688869,-9.520409,-9.917144
1.610000,-8.372930,-8.516976,-8.946670,-9.298238,-9.668116,-9.509422,-9.469139,-9.771878
1.620000,-8.427863,-8.874647,-9.267720,-9.101701,-9.619287,-9.604639,-9.533837,-9.655909
1.630000,-8.366827,-8.664683,-9.154192,-9.049210,-9.542382,-9.381247,-9.887846,-9.697414
1.640000,-8.277714,-8.628061,-8.778210,-9.226215,-9.763333,-9.721828,-9.494774,-9.376364
1.650000,-8.614633,-8.921035,-9.095598,-9.095598,-9.699855,-9.364157,-9.771878,-9.730373
1.660000,-8.377813,-8.603647,-9.173724,-9.520409,-9.589990,-9.906157,-9.782864,-9.796292
1.670000,-8.596323,-8.958877,-8.834363,-9.611963,-9.749905,-9.641260,-9.741360,-9.868315
1.680000,-8.556039,-8.634165,-9.434958,-9.206683,-9.754788,-9.599756,-9.659571,-9.585107
1.690000,-8.536507,-8.604868,-9.167620,-9.156634,-9.350729,-9.637598,-9.707179,-9.831693
1.700000,-8.292363,-8.971084,-9.088273,-9.456931,-9.880522,-9.536278,-9.898833,-9.485008
1.710000,-8.436408,-8.964981,-9.461814,-9.391012,-9.644923,-9.734035,-9.705959,-9.569238
1.720000,-8.763561,-9.005264,-9.041886,-9.708400,-9.382467,-9.878080,-9.400778,-9.841459
1.730000,-8.294804,-8.748913,-9.068742,-9.613184,-9.878080,-9.400778,-9.515526,-9.799954
1.740000,-8.847791,-8.995499,-9.400778,-9.393454,-9.493553,-9.527733,-9.631495,-9.322652
1.750000,-8.933242,-8.993057,-9.359274,-9.670558,-9.427634,-9.509422,-9.488670,-9.526513
1.760000,-8.968643,-8.789197,-9.102922,-9.664454,-9.891508,-9.666896,-9.432517,-9.649805
1.770000,-8.625620,-8.790417,-9.137102,-9.299458,-9.824369,-9.876860,-9.570459,-9.565576
1.780000,-8.902724,-8.953994,-9.133440,-9.716945,-9.519188,-9.470359,-9.460594,-9.516747
1.790000,-8.715953,-8.808728,-9.078508,-9.237201,-9.581445,-9.770657,-9.528954,-9.474022
1.800000,-8.618296,-8.892958,-9.155413,-9.716945,-9.810941,-9.636378,-9.401999,-9.321431
1.810000,-9.047990,-9.422751,-9.541161,-9.358053,-9.813382,-9.648585,-9.775540,-9.267720
1.820000,-9.094377,-9.179828,-9.535058,-9.522850,-9.522850,-9.909819,-9.400778,-9.281147
1.830000,-8.791638,-9.432517,-9.605859,-9.787747,-9.668116,-9.876860,-9.795071,-9.351949
1.840000,-8.944228,-9.074846,-9.166400,-9.813382,-9.749905,-9.609522,-9.685206,-9.371481
1.850000,-9.063859,-8.995499,-9.682765,-9.638819,-9.547265,-9.454490,-9.566796,-9.246967
1.860000,-8.844129,-9.460594,-9.292134,-9.610742,-9.954986,-9.948882,-9.593652,-9.235981
1.870000,-8.953994,-8.943008,-9.355612,-9.325093,-9.533837,-9.543603,-9.791409,-9.308003
1.880000,-8.756237,-9.154192,-9.533837,-9.806058,-9.395895,-9.765774,-9.593652,-9.323873
1.890000,-8.751354,-9.514305,-9.392233,-9.896391,-9.613184,-9.790188,-9.712062,-9.453269
1.900000,-8.752575,-9.041886,-9.316548,-9.485008,-9.746242,-9.644923,-9.715724,-9.607080
1.910000,-8.972305,-9.073625,-9.576562,-9.355612,-9.902495,-9.445945,-9.747463,-9.692531
1.920000,-9.245747,-9.602197,-9.289693,-9.454490,-9.920806,-9.443503,-9.766995,-9.508202
1.930000,-9.376364,-9.442283,-9.531395,-9.791409,-9.675441,-9.703517,-9.308003,-9.444724
1.940000,-9.404440,-9.626612,-9.756008,-9.760891,-9.907378,-9.414206,-9.570459,-9.625391
1.950000,-9.200580,-9.216449,-9.547265,-9.494774,-9.983062,-9.410544,-9.427634,-9.266499
1.960000,-9.187152,-9.149310,-9.694972,-9.625391,-9.779202,-9.533837,-9.775540,-9.259174
1.970000,-9.179828,-9.698634,-9.597314,-9.491112,-9.682765,-9.803616,-9.384909,-9.580224
1.980000,-8.962539,-9.370260,-9.387350,-9.757229,-9.931792,-9.426413,-9.696193,-9.331197
1.990000,-9.373922,-9.416648,-9.576562,-9.862211,-9.863432,-9.624170,-9.327535,-9.393454
2.000000,-9.134661,-9.580224,-9.441062,-9.890288,-9.500877,-9.487449,-9.322652,-9.317769
2.010000,-9.388571,-9.456931,-9.514305,-9.670558,-9.864652,-9.852445,-9.303120,-9.229877
2.020000,-9.171283,-9.487449,-9.817044,-9.897612,-9.593652,-9.608301,-9.560693,-8.968643
2.030000,-9.207904,-9.777981,-9.806058,-9.884184,-9.912261,-9.426413,-9.474022,-9.246967
2.040000,-9.024796,-9.738918,-9.452049,-9.727932,-9.904936,-9.708400,-9.443503,-9.433738
2.050000,-9.408103,-9.748684,-9.637598,-9.707179,-9.530175,-9.370260,-9.154192,-9.166400
2.060000,-9.359274,-9.448386,-9.485008,-9.915923,-9.549706,-9.646143,-9.365377,-8.988174
2.070000,-9.597314,-9.259174,-9.608301,-9.495995,-9.580224,-9.715724,-9.422751,-9.401999
2.080000,-9.375143,-9.721828,-9.882963,-9.721828,-9.683986,-9.758450,-9.500877,-8.960098
2.090000,-9.226215,-9.260395,-9.555810,-9.489891,-9.472801,-9.431296,-9.161517,-9.173724
2.100000,-9.433738,-9.378805,-9.664454,-9.447166,-9.535058,-9.576562,-9.439841,-8.849012
2.110000,-9.622950,-9.875639,-9.386130,-9.735256,-9.801175,-9.344625,-9.464256,-8.844129
2.120000,-9.482567,-9.683986,-9.521630,-9.764553,-9.618067,-9.555810,-9.594873,-9.256733
2.130000,-9.410544,-9.736477,-9.889067,-9.409323,-9.563134,-9.669337,-9.078508,-9.235981
2.140000,-9.282368,-9.463035,-9.653468,-9.836576,-9.569238,-9.196918,-9.045548,-8.812390
2.150000,-9.542382,-9.499657,-9.974517,-9.747463,-9.386130,-9.325093,-9.417868,-9.162737
2.160000,-9.227436,-9.836576,-9.984283,-9.652247,-9.564355,-9.373922,-9.350729,-8.891737
2.170000,-9.312886,-9.377584,-9.887846,-9.765774,-9.355612,-9.470359,-9.393454,-8.947890
2.180000,-9.376364,-9.338521,-9.788968,-9.935454,-9.349508,-9.259174,-9.377584,-8.748913
2.190000,-9.597314,-9.659571,-9.640040,-9.785306,-9.831693,-9.222553,-9.234760,-9.154192
2.200000,-9.671778,-9.846342,-9.719387,-9.687648,-9.662013,-9.244526,-9.128557,-9.038224
2.210000,-9.463035,-9.438621,-9.832914,-9.561913,-9.284810,-9.181048,-8.921035,-8.707408
2.220000,-9.568017,-9.900053,-9.633936,-9.698634,-9.459373,-9.671778,-9.360494,-8.736706
2.230000,-9.409323,-9.537499,-9.480125,-9.405661,-9.312886,-9.559472,-8.996719,-9.022354
2.240000,-9.455711,-9.436179,-9.409323,-9.481346,-9.735256,-9.553368,-8.817273,-8.673228
2.250000,-9.774319,-9.432517,-9.836576,-9.510643,-9.469139,-9.500877,-9.008927,-8.521859
2.260000,-9.688869,-9.701076,-9.782864,-9.589990,-9.557031,-9.499657,-9.249409,-8.454719
2.270000,-9.780423,-9.575341,-9.821927,-9.874418,-9.287251,-9.414206,-8.919814,-8.574350
2.280000,-9.604639,-9.586328,-9.563134,-9.749905,-9.282368,-9.243305,-9.040665,-8.784314
2.290000,-9.541161,-9.526513,-9.845121,-9.629053,-9.705959,-9.087053,-8.739147,-8.603647
2.300000,-9.554589,-9.747463,-9.464256,-9.377584,-9.588769,-9.362936,-8.831922,-8.393683
2.310000,-9.696193,-9.670558,-9.626612,-9.360494,-9.692531,-9.422751,-8.746471,-8.426642
2.320000,-9.923247,-9.532616,-9.924468,-9.314107,-9.290913,-9.412985,-8.750134,-8.763561
2.330000,-9.836576,-9.947662,-9.631495,-9.840238,-9.472801,-9.353170,-9.120012,-8.769665
2.340000,-9.559472,-9.903716,-9.536278,-9.337301,-9.177386,-9.040665,-8.626841,-8.648814
2.350000,-9.923247,-9.775540,-9.485008,-9.542382,-9.548486,-9.375143,-8.953994,-8.199588
2.360000,-9.594873,-9.766995,-9.466697,-9.301900,-9.223774,-9.118791,-8.829480,-8.206912
2.370000,-9.918364,-9.775540,-9.404440,-9.375143,-9.130999,-9.067521,-8.894179,-8.444953
2.380000,-9.478904,-9.489891,-9.487449,-9.651026,-9.427634,-9.265278,-8.682994,-8.319219
2.390000,-9.406882,-9.898833,-9.819486,-9.602197,-9.356832,-8.820935,-8.950332,-8.322881
2.400000,-9.589990,-9.636378,-9.395895,-9.549706,-9.426413,-8.971084,-8.495003,-8.119020
2.410000,-9.622950,-9.947662,-9.801175,-9.769436,-9.321431,-9.156634,-8.734264,-8.460822
2.420000,-9.672999,-9.681544,-9.840238,-9.205463,-9.327535,-8.725719,-8.582895,-8.514534
2.430000,-9.475242,-9.505760,-9.683986,-9.228656,-9.298238,-8.862440,-8.873426,-8.227665
2.440000,-9.655909,-9.747463,-9.547265,-9.198138,-9.328756,-8.739147,-8.293584,-7.911498
2.450000,-9.970855,-9.658350,-9.491112,-9.464256,-9.167620,-9.102922,-8.845350,-8.053101
2.460000,-9.880522,-9.913481,-9.745022,-9.195697,-9.345846,-8.869764,-8.636606,-8.145876
2.470000,-9.638819,-9.919585,-9.762112,-9.218891,-9.237201,-9.159075,-8.394903,-8.155642
2.480000,-9.521630,-9.559472,-9.588769,-9.692531,-9.237201,-8.546273,-8.302129,-7.800412
2.490000,-9.560693,-9.956207,-9.373922,-9.211566,-9.272602,-8.742809,-8.363165,-7.866331
2.500000,-9.820706,-9.672999,-9.386130,-9.521630,-9.029679,-8.497444,-8.689097,-8.136110
2.510000,-9.987945,-9.516747,-9.370260,-9.073625,-9.316548,-8.529183,-8.513313,-7.953002
2.520000,-9.498436,-9.788968,-9.620508,-9.388571,-9.141985,-8.873426,-8.130007,-7.608759
2.530000,-9.974517,-9.548486,-9.582666,-9.063859,-9.322652,-8.872206,-8.354620,-7.548943
2.540000,-9.795071,-9.704738,-9.377584,-9.389792,-8.811170,-8.569467,-8.115358,-7.807736
